qb,t5,gpt2,mistralprompt,phiprompt,phifinetune,context + qb,context + t5,context + gpt2,context + mistralprompt,context + phiprompt,context + phifinetune
0.11983,0.18527,0.15347,0.04073,0.10468,0.16787,0.09897,0.41716,0.32854,0.05428,0.12856,0.21999
0.11894,0.18359,0.15305,0.0406,0.10235,0.16631,0.09896,0.41422,0.32617,0.05396,0.1312,0.21761
0.11831,0.1823,0.15271,0.04046,0.10006,0.16342,0.09896,0.4112,0.32359,0.05372,0.13412,0.21542
0.1176,0.18093,0.15238,0.04042,0.09858,0.16182,0.09896,0.40847,0.32086,0.05338,0.13651,0.21302
0.11725,0.17978,0.15211,0.04031,0.09722,0.16009,0.09896,0.40542,0.31839,0.05321,0.13895,0.2109
0.11684,0.17841,0.15181,0.04028,0.09627,0.15869,0.09896,0.40262,0.31595,0.05298,0.14054,0.20865
0.11648,0.17706,0.15153,0.04025,0.09445,0.15748,0.09896,0.3997,0.31353,0.0528,0.14261,0.20653
0.11622,0.17556,0.15101,0.04013,0.09295,0.1561,0.09896,0.39669,0.31075,0.05255,0.14479,0.20459
0.11596,0.17429,0.15073,0.04003,0.09169,0.15472,0.09896,0.39349,0.3084,0.05237,0.14676,0.20275
0.11576,0.17269,0.15043,0.03997,0.09027,0.15342,0.09896,0.39024,0.30584,0.05224,0.14857,0.20082
0.11551,0.17104,0.15011,0.03986,0.08924,0.15215,0.09896,0.38693,0.30339,0.05197,0.14888,0.19879
0.11528,0.16974,0.14991,0.03981,0.08825,0.15093,0.09896,0.38372,0.30098,0.0518,0.14994,0.19719
0.11502,0.16858,0.14967,0.03973,0.08729,0.14942,0.09896,0.38073,0.29854,0.0517,0.15003,0.19529
0.11459,0.16703,0.14949,0.03966,0.08652,0.14828,0.09896,0.37778,0.29619,0.05163,0.15071,0.19365
0.11444,0.16562,0.14926,0.03959,0.08598,0.14701,0.09896,0.37463,0.2937,0.05155,0.15148,0.19208
0.11426,0.16386,0.14904,0.03959,0.08498,0.14591,0.09896,0.37146,0.29143,0.0515,0.15326,0.19058
0.11416,0.16234,0.14883,0.03956,0.08431,0.14509,0.09896,0.36811,0.28914,0.0515,0.15428,0.18919
0.11408,0.16102,0.14863,0.03952,0.08358,0.14419,0.09896,0.36486,0.28673,0.05142,0.15505,0.18775
0.11398,0.15977,0.14846,0.03947,0.08276,0.14319,0.09896,0.36126,0.28418,0.05135,0.15542,0.18643
0.11393,0.15847,0.14832,0.03936,0.08207,0.14242,0.09896,0.35769,0.28177,0.05124,0.15566,0.18498
0.11386,0.15686,0.14825,0.03938,0.08141,0.14141,0.09896,0.35416,0.27933,0.05124,0.15674,0.18356
0.11381,0.15585,0.14812,0.03934,0.0806,0.1406,0.09896,0.35055,0.27698,0.0512,0.15768,0.18221
0.11373,0.15431,0.14796,0.03929,0.08002,0.13977,0.09896,0.34695,0.27464,0.05119,0.15815,0.18099
0.11348,0.15284,0.14779,0.03927,0.0797,0.13898,0.09896,0.34349,0.2723,0.0512,0.15871,0.1797
0.11339,0.15098,0.14768,0.0392,0.07894,0.13835,0.09896,0.33964,0.27009,0.05125,0.15862,0.17823
0.11334,0.14968,0.1476,0.03916,0.07843,0.13744,0.09896,0.33565,0.26787,0.05124,0.15898,0.17674
0.11334,0.14822,0.14752,0.03912,0.07816,0.13645,0.09896,0.33171,0.26557,0.05124,0.15879,0.17567
0.1133,0.14666,0.1475,0.03909,0.07771,0.13576,0.09896,0.32792,0.2636,0.05122,0.15931,0.17465
0.11326,0.1454,0.14739,0.03909,0.07719,0.135,0.09896,0.32427,0.26154,0.05126,0.15928,0.17364
0.11313,0.14385,0.14734,0.03912,0.07669,0.1343,0.09896,0.32046,0.2593,0.05126,0.15938,0.17257
0.11302,0.14223,0.14721,0.03907,0.07612,0.13363,0.09896,0.31665,0.25714,0.05131,0.15942,0.17154
0.11301,0.14081,0.14704,0.03904,0.0757,0.13302,0.09896,0.31267,0.25508,0.05124,0.15922,0.1705
0.11289,0.13932,0.1468,0.03906,0.07545,0.13243,0.09896,0.30904,0.25317,0.0513,0.15906,0.16959
0.11289,0.13801,0.14671,0.03907,0.07499,0.1317,0.09896,0.30541,0.25114,0.05136,0.15901,0.16859
0.11286,0.13678,0.14661,0.03906,0.07467,0.13115,0.09896,0.30186,0.2493,0.05136,0.15883,0.16765
0.11279,0.13564,0.14649,0.03906,0.07439,0.13053,0.09896,0.29822,0.24755,0.0514,0.1585,0.16672
0.11278,0.13432,0.14637,0.03904,0.07396,0.12992,0.09896,0.29496,0.24585,0.05143,0.15788,0.16574
0.11265,0.13313,0.14622,0.03902,0.07363,0.12934,0.09896,0.29146,0.24411,0.05144,0.1577,0.16484
0.11264,0.13206,0.14606,0.03904,0.07349,0.12872,0.09896,0.28833,0.24239,0.05146,0.15697,0.16397
0.11263,0.13112,0.14593,0.03902,0.07309,0.12803,0.09896,0.28499,0.24081,0.05147,0.15642,0.16316
0.11262,0.13014,0.14587,0.039,0.07285,0.1275,0.09896,0.28168,0.23929,0.05153,0.1558,0.1623
0.11261,0.12916,0.14577,0.03895,0.07249,0.12695,0.09896,0.27878,0.2377,0.05153,0.15521,0.16149
0.11254,0.12824,0.14564,0.03893,0.0722,0.1264,0.09896,0.27582,0.2361,0.05156,0.15466,0.16062
0.11253,0.12738,0.14549,0.03892,0.07194,0.12584,0.09896,0.27312,0.23475,0.05159,0.15417,0.15991
0.11248,0.12667,0.14535,0.03891,0.07158,0.12529,0.09896,0.27035,0.23359,0.05162,0.15397,0.15923
0.11244,0.12594,0.14514,0.03887,0.07125,0.12472,0.09896,0.26779,0.23239,0.05166,0.15381,0.15853
0.1124,0.12512,0.145,0.03886,0.07096,0.12421,0.09896,0.26546,0.2312,0.05167,0.15319,0.15787
0.11239,0.12437,0.14489,0.03883,0.0706,0.12379,0.09896,0.26325,0.22996,0.05172,0.15293,0.15721
0.11237,0.12375,0.14472,0.03878,0.07022,0.12334,0.09896,0.26106,0.22872,0.05173,0.15284,0.15658
0.11237,0.12319,0.14451,0.03878,0.06992,0.12292,0.09896,0.25894,0.22772,0.05175,0.15232,0.15596
0.11229,0.12273,0.14435,0.03878,0.06975,0.12229,0.09896,0.25708,0.2269,0.05178,0.15173,0.1554
0.11229,0.12229,0.14411,0.03876,0.06931,0.1219,0.09896,0.25516,0.22612,0.05179,0.15133,0.15485
0.11226,0.12199,0.14385,0.03875,0.06896,0.1215,0.09896,0.25337,0.22524,0.05179,0.15086,0.15434
0.11226,0.1216,0.14365,0.03875,0.0687,0.12112,0.09896,0.25176,0.22464,0.05182,0.15071,0.15379
0.11226,0.1213,0.14327,0.03874,0.06845,0.12076,0.09896,0.25027,0.22394,0.05183,0.15081,0.15323
0.11229,0.12098,0.14298,0.0387,0.06826,0.12037,0.09896,0.24902,0.22347,0.05183,0.15031,0.15273
0.11228,0.12064,0.14266,0.0387,0.06806,0.11999,0.09896,0.24784,0.22295,0.05185,0.14952,0.15223
0.11226,0.12057,0.14235,0.03869,0.06789,0.11966,0.09896,0.24658,0.22248,0.05186,0.14908,0.15175
0.11225,0.1204,0.14196,0.03867,0.06784,0.11931,0.09896,0.2457,0.22205,0.05186,0.14904,0.1513
0.11226,0.12016,0.14155,0.03867,0.06765,0.11903,0.09896,0.24494,0.22165,0.05186,0.14909,0.15087
0.11226,0.11996,0.14107,0.03869,0.06747,0.11875,0.09896,0.24416,0.22148,0.05186,0.14835,0.15046
0.11225,0.11988,0.14073,0.03868,0.06717,0.11847,0.09896,0.24361,0.22127,0.05187,0.14817,0.15002
0.11226,0.11985,0.14022,0.03868,0.06716,0.11822,0.09896,0.24299,0.221,0.05188,0.14805,0.14963
0.11225,0.11985,0.1397,0.03866,0.0674,0.11795,0.09896,0.24255,0.22084,0.05188,0.14752,0.14924
0.11225,0.11978,0.13923,0.03865,0.06735,0.11769,0.09896,0.24221,0.22069,0.0519,0.14747,0.14887
0.11224,0.1198,0.13858,0.03864,0.06717,0.11746,0.09896,0.24189,0.22048,0.05191,0.14657,0.14856
0.11223,0.11982,0.13791,0.03863,0.06704,0.11723,0.09896,0.24173,0.22051,0.05191,0.14647,0.14823
0.11223,0.11982,0.13728,0.03863,0.06701,0.11701,0.09896,0.24162,0.22048,0.05192,0.14654,0.14792
0.11222,0.11981,0.13671,0.03863,0.06688,0.11682,0.09896,0.24152,0.22044,0.05191,0.14645,0.14763
0.11223,0.11992,0.13597,0.03864,0.06656,0.11661,0.09896,0.24161,0.22054,0.05191,0.14574,0.14736
0.11222,0.12004,0.13517,0.03863,0.06647,0.11641,0.09896,0.24171,0.22069,0.05192,0.14528,0.1471
0.11222,0.12022,0.13439,0.03862,0.06613,0.11622,0.09896,0.24193,0.22083,0.05191,0.14402,0.14684
0.11223,0.12037,0.13368,0.03861,0.06601,0.11603,0.09896,0.24213,0.22107,0.05192,0.14319,0.14658
0.11224,0.12051,0.13289,0.03861,0.06543,0.11587,0.09896,0.24252,0.22128,0.05193,0.14215,0.14635
0.11224,0.12067,0.13204,0.03861,0.065,0.11571,0.09896,0.24282,0.22155,0.05193,0.14139,0.14607
0.11222,0.12073,0.13129,0.0386,0.0648,0.11555,0.09896,0.24311,0.22191,0.05193,0.14072,0.14586
0.11222,0.12085,0.13052,0.03861,0.064,0.11541,0.09896,0.24351,0.22214,0.05194,0.14012,0.14568
0.11222,0.12098,0.1297,0.03861,0.06363,0.11528,0.09896,0.24391,0.2225,0.05194,0.13985,0.1455
0.11223,0.12113,0.12885,0.03861,0.06334,0.11515,0.09896,0.24453,0.22279,0.05195,0.13934,0.14535
0.11222,0.12124,0.12814,0.03861,0.06311,0.11504,0.09896,0.24508,0.2232,0.05195,0.13923,0.14519
0.11222,0.12138,0.12734,0.03861,0.06282,0.11494,0.09896,0.24575,0.22364,0.05194,0.13858,0.14497
0.11222,0.12152,0.12661,0.0386,0.06245,0.11484,0.09896,0.24633,0.22406,0.05194,0.13842,0.14483
0.11222,0.12164,0.12583,0.0386,0.0622,0.11473,0.09896,0.24698,0.22448,0.05194,0.13825,0.14467
0.11222,0.1218,0.12506,0.0386,0.06172,0.11464,0.09896,0.24772,0.22489,0.05194,0.13768,0.14452
0.11222,0.12192,0.12437,0.0386,0.0615,0.11455,0.09896,0.2485,0.22532,0.05194,0.13732,0.14439
0.11222,0.12205,0.12378,0.0386,0.06133,0.11444,0.09896,0.24943,0.22585,0.05194,0.13663,0.14426
0.11221,0.12216,0.12307,0.0386,0.06118,0.11438,0.09896,0.25037,0.22638,0.05194,0.13591,0.14411
0.11221,0.12228,0.12239,0.0386,0.06074,0.1143,0.09896,0.25124,0.22682,0.05194,0.13555,0.14402
0.11221,0.1224,0.12179,0.0386,0.06047,0.11423,0.09896,0.25223,0.22738,0.05194,0.13513,0.14391
0.11221,0.12252,0.12124,0.0386,0.0602,0.11417,0.09896,0.2531,0.22786,0.05194,0.13464,0.14383
0.11221,0.12265,0.12071,0.03859,0.05987,0.11412,0.09896,0.25397,0.22847,0.05193,0.13359,0.14375
0.11221,0.12279,0.12014,0.03859,0.05956,0.11407,0.09896,0.25491,0.22904,0.05193,0.13252,0.14366
0.11221,0.12292,0.11955,0.03859,0.05938,0.11402,0.09896,0.25594,0.22961,0.05193,0.13183,0.1436
0.11221,0.12303,0.11897,0.03859,0.05914,0.11397,0.09896,0.25698,0.23011,0.05194,0.13104,0.14352
0.1122,0.12313,0.11857,0.03859,0.05883,0.11393,0.09896,0.25801,0.23073,0.05194,0.13041,0.14346
0.1122,0.12324,0.11818,0.03859,0.05848,0.1139,0.09896,0.25903,0.23128,0.05194,0.12963,0.1434
0.1122,0.12334,0.11784,0.03859,0.05816,0.11385,0.09896,0.26006,0.23177,0.05194,0.12884,0.14336
0.1122,0.12345,0.11771,0.03859,0.05785,0.11382,0.09896,0.26125,0.23243,0.05194,0.1283,0.1433
0.1122,0.12355,0.11737,0.03859,0.05763,0.11378,0.09896,0.26242,0.23303,0.05194,0.12783,0.14325
0.1122,0.12364,0.11709,0.03859,0.05736,0.11376,0.09896,0.2637,0.23353,0.05194,0.12712,0.14321
0.1122,0.12371,0.11686,0.03859,0.05713,0.11373,0.09896,0.26491,0.23408,0.05194,0.12618,0.14316
0.1122,0.12382,0.11671,0.03859,0.05679,0.11371,0.09896,0.26608,0.23457,0.05194,0.12559,0.14313
0.11219,0.12391,0.11658,0.03859,0.05653,0.11368,0.09896,0.26725,0.23513,0.05194,0.12501,0.14309
0.11219,0.12399,0.11641,0.03859,0.0564,0.11366,0.09896,0.26855,0.23567,0.05194,0.12448,0.14306
0.11219,0.12408,0.11627,0.03859,0.05611,0.11365,0.09896,0.26986,0.23623,0.05194,0.12291,0.14302
0.11219,0.12413,0.11632,0.03859,0.05586,0.11363,0.09896,0.27118,0.23684,0.05194,0.12252,0.14297
0.11219,0.12419,0.11623,0.03859,0.05565,0.11361,0.09896,0.27254,0.23743,0.05194,0.12206,0.14295
0.1122,0.12426,0.11622,0.03859,0.05548,0.11359,0.09896,0.27378,0.23809,0.05194,0.12163,0.14293
0.1122,0.12434,0.11631,0.03859,0.05528,0.11357,0.09896,0.27513,0.23866,0.05194,0.12127,0.14291
0.1122,0.1244,0.11634,0.03859,0.05505,0.11356,0.09896,0.27651,0.23925,0.05194,0.1209,0.14289
0.1122,0.12448,0.11633,0.03859,0.05488,0.11354,0.09896,0.27793,0.23982,0.05194,0.12047,0.14288
0.1122,0.12455,0.11641,0.03859,0.05466,0.11353,0.09896,0.2793,0.24033,0.05194,0.12013,0.14286
0.1122,0.12463,0.11653,0.03859,0.05447,0.11352,0.09896,0.28073,0.24089,0.05194,0.11968,0.14284
0.1122,0.12469,0.11665,0.03859,0.05428,0.11351,0.09896,0.28216,0.24144,0.05194,0.11942,0.14284
0.1122,0.12475,0.11669,0.03859,0.05409,0.11351,0.09896,0.28354,0.24198,0.05194,0.11901,0.14283
0.1122,0.12481,0.11678,0.03859,0.05395,0.1135,0.09896,0.28495,0.24245,0.05194,0.11863,0.1428
0.1122,0.12489,0.11698,0.03859,0.05379,0.11348,0.09896,0.28631,0.24296,0.05194,0.11813,0.14279
0.1122,0.12495,0.11707,0.03859,0.05359,0.11347,0.09896,0.28759,0.24343,0.05194,0.11773,0.14278
0.1122,0.12501,0.11725,0.03859,0.05343,0.11347,0.09896,0.28893,0.24392,0.05194,0.11752,0.14278
0.1122,0.12507,0.11742,0.03859,0.05323,0.11346,0.09896,0.29024,0.24435,0.05194,0.11719,0.14277
0.1122,0.12513,0.11748,0.03859,0.05305,0.11346,0.09896,0.29158,0.24482,0.05194,0.117,0.14276
0.1122,0.12516,0.11766,0.03859,0.05286,0.11346,0.09896,0.29288,0.24529,0.05194,0.11677,0.14275
0.1122,0.12522,0.11788,0.03859,0.05273,0.11345,0.09896,0.29418,0.24577,0.05194,0.11646,0.14275
0.1122,0.12524,0.11803,0.03859,0.05258,0.11345,0.09896,0.29552,0.24622,0.05194,0.11618,0.14274
0.1122,0.12528,0.11823,0.03859,0.05242,0.11344,0.09896,0.29679,0.24664,0.05194,0.11597,0.14274
0.1122,0.12533,0.11834,0.03859,0.05229,0.11344,0.09896,0.29806,0.24707,0.05194,0.11595,0.14274
0.1122,0.12537,0.11853,0.03859,0.05216,0.11344,0.09896,0.29933,0.2475,0.05194,0.11569,0.14273
0.1122,0.12543,0.11864,0.03859,0.05202,0.11344,0.09896,0.3006,0.24793,0.05194,0.11546,0.14273
0.1122,0.12549,0.11872,0.03859,0.05189,0.11344,0.09896,0.3018,0.2483,0.05194,0.11532,0.14272
0.1122,0.12554,0.11887,0.03859,0.05178,0.11343,0.09896,0.30305,0.24871,0.05194,0.11506,0.14272
0.1122,0.12559,0.119,0.03859,0.05167,0.11343,0.09896,0.30425,0.24912,0.05194,0.11483,0.14272
0.1122,0.12562,0.11917,0.03859,0.05157,0.11343,0.09896,0.3054,0.24949,0.05194,0.1146,0.14271
0.1122,0.12567,0.11933,0.03859,0.05147,0.11343,0.09896,0.30654,0.2498,0.05194,0.11441,0.14271
0.1122,0.12571,0.11946,0.03859,0.0514,0.11343,0.09896,0.30765,0.25014,0.05194,0.11417,0.14271
0.1122,0.12575,0.11958,0.03859,0.0513,0.11343,0.09896,0.30879,0.2505,0.05194,0.11384,0.1427
0.1122,0.1258,0.11975,0.03859,0.05121,0.11343,0.09896,0.30981,0.25086,0.05194,0.11365,0.1427
0.1122,0.12584,0.11986,0.03859,0.05113,0.11342,0.09896,0.31083,0.25116,0.05194,0.11351,0.1427
0.1122,0.12587,0.12002,0.03859,0.05107,0.11342,0.09896,0.31184,0.25141,0.05194,0.11321,0.1427
0.1122,0.12589,0.12015,0.03859,0.05098,0.11342,0.09896,0.31273,0.25169,0.05194,0.11306,0.1427
0.1122,0.12594,0.1203,0.03859,0.05091,0.11342,0.09896,0.31356,0.25199,0.05194,0.11289,0.1427
0.1122,0.12598,0.12046,0.03859,0.05083,0.11342,0.09896,0.31437,0.25226,0.05194,0.1128,0.1427
0.1122,0.12601,0.12063,0.03859,0.05077,0.11342,0.09896,0.31522,0.25252,0.05194,0.1125,0.1427
0.1122,0.12603,0.12077,0.03859,0.0507,0.11342,0.09896,0.31597,0.25277,0.05194,0.11231,0.1427
0.1122,0.12606,0.12092,0.03859,0.05064,0.11342,0.09896,0.31672,0.25299,0.05194,0.11208,0.14269
0.1122,0.12608,0.12109,0.03859,0.05058,0.11342,0.09896,0.31736,0.25322,0.05194,0.11195,0.14269
0.1122,0.12611,0.12122,0.03859,0.05053,0.11342,0.09896,0.31803,0.25341,0.05194,0.11183,0.14269
0.1122,0.12614,0.12131,0.03859,0.05048,0.11342,0.09896,0.31865,0.25361,0.05194,0.11173,0.14269
0.1122,0.12616,0.12144,0.03859,0.05042,0.11342,0.09896,0.31932,0.25379,0.05194,0.11156,0.14269
0.1122,0.12617,0.12154,0.03859,0.05037,0.11341,0.09896,0.31999,0.25393,0.05194,0.11142,0.14269
0.1122,0.1262,0.12167,0.03859,0.05032,0.11341,0.09896,0.3206,0.25407,0.05194,0.11127,0.14269
0.1122,0.12621,0.12175,0.03859,0.05026,0.11341,0.09896,0.32121,0.25422,0.05194,0.1111,0.14269
0.1122,0.12622,0.12183,0.03859,0.05022,0.11341,0.09896,0.32177,0.25436,0.05194,0.111,0.14269
0.1122,0.12624,0.12197,0.03859,0.05017,0.11341,0.09896,0.32231,0.2545,0.05194,0.11093,0.14269
0.1122,0.12625,0.12202,0.03859,0.05013,0.11341,0.09896,0.32283,0.25463,0.05194,0.11082,0.14269
0.1122,0.12627,0.1221,0.03859,0.05009,0.11341,0.09896,0.32326,0.25475,0.05194,0.11076,0.14269
0.1122,0.12628,0.12223,0.03859,0.05005,0.11341,0.09896,0.3237,0.25491,0.05194,0.11068,0.14269
0.1122,0.1263,0.12231,0.03859,0.05003,0.11341,0.09896,0.3242,0.25501,0.05194,0.1106,0.14269
0.1122,0.1263,0.12239,0.03859,0.05,0.11341,0.09896,0.32464,0.25512,0.05194,0.11046,0.14268
0.1122,0.12632,0.12239,0.03859,0.04996,0.11341,0.09896,0.32506,0.25519,0.05194,0.11031,0.14268
0.1122,0.12633,0.12249,0.03859,0.04994,0.11341,0.09896,0.32543,0.25527,0.05194,0.11023,0.14268
0.1122,0.12635,0.12255,0.03859,0.0499,0.11341,0.09896,0.32579,0.25535,0.05194,0.11011,0.14268
0.1122,0.12635,0.12262,0.03859,0.04987,0.11341,0.09896,0.32612,0.25542,0.05194,0.10999,0.14268
0.1122,0.12637,0.12266,0.03859,0.04984,0.11341,0.09896,0.3264,0.25548,0.05194,0.10993,0.14268
0.1122,0.12637,0.1227,0.03859,0.04982,0.11341,0.09896,0.32661,0.25553,0.05194,0.10992,0.14268
0.1122,0.12637,0.12275,0.03859,0.04981,0.1134,0.09896,0.32682,0.25558,0.05194,0.10978,0.14268
0.1122,0.12638,0.1228,0.03859,0.04979,0.1134,0.09896,0.32701,0.25564,0.05194,0.10967,0.14268
0.1122,0.12639,0.12286,0.03859,0.04977,0.1134,0.09896,0.32723,0.25567,0.05194,0.10956,0.14268
0.1122,0.12639,0.12288,0.03859,0.04975,0.1134,0.09896,0.32742,0.25572,0.05194,0.10948,0.14268
0.1122,0.12639,0.12295,0.03859,0.04973,0.1134,0.09896,0.32758,0.25577,0.05194,0.10946,0.14268
0.1122,0.12639,0.12303,0.03859,0.04972,0.1134,0.09896,0.32774,0.25582,0.05194,0.10941,0.14268
0.1122,0.1264,0.12308,0.03859,0.04971,0.1134,0.09896,0.32794,0.25584,0.05194,0.10938,0.14268
0.1122,0.1264,0.12313,0.03859,0.04969,0.1134,0.09896,0.3281,0.25586,0.05194,0.10935,0.14268
0.1122,0.1264,0.12315,0.03859,0.04968,0.1134,0.09896,0.32826,0.25588,0.05194,0.10928,0.14268
0.1122,0.1264,0.12321,0.03859,0.04966,0.1134,0.09896,0.32839,0.25591,0.05194,0.10922,0.14268
0.1122,0.1264,0.12324,0.03859,0.04964,0.1134,0.09896,0.32852,0.25593,0.05194,0.10885,0.14268
0.1122,0.1264,0.1233,0.03859,0.04963,0.1134,0.09896,0.32862,0.25595,0.05194,0.1088,0.14268
0.1122,0.1264,0.12332,0.03859,0.04961,0.1134,0.09896,0.32873,0.25597,0.05194,0.10878,0.14268
0.1122,0.12641,0.12333,0.03859,0.04961,0.1134,0.09896,0.32883,0.256,0.05194,0.10869,0.14268
0.1122,0.12641,0.12334,0.03859,0.04959,0.1134,0.09896,0.32895,0.25602,0.05194,0.10863,0.14268
0.1122,0.12641,0.12332,0.03859,0.04958,0.1134,0.09896,0.32901,0.25603,0.05194,0.10858,0.14268
0.1122,0.12641,0.1233,0.03859,0.04958,0.1134,0.09896,0.32907,0.25603,0.05194,0.10852,0.14268
