qb,t5,gpt2,mistralprompt,phiprompt,phifinetune,context + qb,context + t5,context + gpt2,context + mistralprompt,context + phiprompt,context + phifinetune
0.08157,0.11297,0.08497,0.00294,0.042,0.0283,0.029,0.19645,0.14908,0.00524,0.04982,0.03435
0.07914,0.11202,0.08436,0.00291,0.04255,0.02735,0.029,0.19534,0.14774,0.00513,0.04925,0.03372
0.0775,0.1109,0.08375,0.00287,0.04201,0.02642,0.029,0.1941,0.14647,0.00498,0.04931,0.03316
0.07597,0.11025,0.08314,0.00285,0.04129,0.02551,0.029,0.19277,0.14528,0.00488,0.04882,0.03251
0.0741,0.10928,0.08257,0.00279,0.03983,0.0247,0.029,0.19174,0.14427,0.00481,0.04866,0.03184
0.0724,0.10863,0.08206,0.00277,0.03811,0.02402,0.029,0.19066,0.14331,0.00474,0.04819,0.03128
0.0715,0.1079,0.08157,0.00271,0.03725,0.02324,0.029,0.1895,0.1422,0.0047,0.04899,0.03068
0.06977,0.10703,0.08121,0.0027,0.03643,0.02249,0.029,0.18819,0.14113,0.00463,0.04902,0.0301
0.06883,0.10549,0.08079,0.00267,0.03531,0.0218,0.029,0.1866,0.13982,0.00456,0.04924,0.02952
0.06818,0.10492,0.08038,0.00265,0.03386,0.02108,0.029,0.18542,0.13868,0.00448,0.04932,0.02897
0.06739,0.10401,0.08001,0.00262,0.03306,0.02045,0.029,0.18431,0.13766,0.00449,0.04969,0.02838
0.06675,0.10313,0.07963,0.0026,0.03202,0.01982,0.029,0.18321,0.13643,0.00445,0.05018,0.02778
0.06613,0.10176,0.07921,0.00258,0.03111,0.0193,0.029,0.18197,0.1355,0.00442,0.05086,0.02724
0.06566,0.1006,0.07885,0.00258,0.02988,0.0186,0.029,0.18048,0.13445,0.0044,0.05247,0.02671
0.06516,0.09972,0.07853,0.00256,0.02915,0.01809,0.029,0.17941,0.13339,0.00439,0.05323,0.02614
0.06489,0.09849,0.07825,0.00257,0.02819,0.0176,0.029,0.17801,0.1323,0.00435,0.05384,0.02569
0.06461,0.09701,0.07799,0.00256,0.02776,0.01715,0.029,0.17684,0.13143,0.00437,0.05382,0.02516
0.06439,0.096,0.07768,0.00256,0.02694,0.01669,0.029,0.17566,0.13042,0.00435,0.05429,0.02468
0.06428,0.09467,0.07731,0.00255,0.02622,0.01627,0.029,0.1743,0.12928,0.00439,0.05462,0.02418
0.06417,0.09366,0.07705,0.00254,0.02595,0.01586,0.029,0.17289,0.12826,0.00437,0.05457,0.02375
0.06407,0.0924,0.07679,0.00252,0.02521,0.01548,0.029,0.17151,0.12712,0.00436,0.05504,0.02331
0.06391,0.09097,0.0765,0.00253,0.02479,0.01511,0.029,0.17014,0.12623,0.00436,0.05502,0.02287
0.06378,0.08985,0.07633,0.00252,0.02436,0.01477,0.029,0.16901,0.12526,0.00435,0.05512,0.02252
0.06359,0.08868,0.07614,0.0025,0.02403,0.0144,0.029,0.16778,0.12424,0.0044,0.05494,0.02207
0.0633,0.08713,0.07596,0.0025,0.02367,0.01409,0.029,0.16658,0.12331,0.00443,0.05557,0.02168
0.06319,0.08583,0.07575,0.00249,0.02351,0.01375,0.029,0.16534,0.12244,0.00442,0.05593,0.02131
0.06305,0.08442,0.07557,0.00248,0.02328,0.01344,0.029,0.16383,0.12158,0.00445,0.05675,0.02096
0.06298,0.08311,0.07538,0.00247,0.02306,0.01317,0.029,0.1623,0.12053,0.0045,0.05692,0.02064
0.06292,0.08184,0.07519,0.00247,0.02283,0.01291,0.029,0.16088,0.11955,0.00451,0.05768,0.02031
0.06283,0.08055,0.07505,0.00247,0.02248,0.01266,0.029,0.1592,0.11831,0.00453,0.0579,0.02001
0.0628,0.07949,0.07487,0.00247,0.02214,0.01244,0.029,0.15746,0.11719,0.00455,0.0585,0.01969
0.06274,0.07822,0.07477,0.00249,0.02187,0.01221,0.029,0.15581,0.11608,0.00458,0.05957,0.01939
0.06271,0.07746,0.07467,0.00249,0.02155,0.01199,0.029,0.15402,0.11492,0.00461,0.06019,0.01908
0.06267,0.07618,0.07453,0.00248,0.02147,0.01178,0.029,0.15225,0.11383,0.00466,0.06084,0.01882
0.06252,0.07495,0.07437,0.00249,0.02132,0.01159,0.029,0.1507,0.11285,0.00467,0.06126,0.01857
0.06245,0.07337,0.07426,0.00248,0.02106,0.01139,0.029,0.14881,0.11186,0.00473,0.06136,0.0183
0.06241,0.07197,0.0742,0.00247,0.02085,0.0112,0.029,0.14683,0.11088,0.00476,0.06164,0.01801
0.06242,0.07073,0.07411,0.00247,0.02076,0.011,0.029,0.14476,0.10979,0.00482,0.06156,0.01779
0.06239,0.06951,0.07407,0.00247,0.02068,0.01083,0.029,0.14306,0.10902,0.00482,0.06163,0.01758
0.06236,0.06835,0.07395,0.00246,0.02059,0.01066,0.029,0.14133,0.10815,0.00487,0.06164,0.01737
0.06228,0.06697,0.0739,0.00249,0.02036,0.01051,0.029,0.13942,0.10709,0.00489,0.06169,0.01717
0.06221,0.06562,0.07376,0.0025,0.02015,0.01038,0.029,0.13756,0.10606,0.00494,0.0619,0.01697
0.06218,0.06446,0.07362,0.0025,0.02007,0.01026,0.029,0.13552,0.10512,0.00497,0.06163,0.0168
0.06212,0.06316,0.07345,0.00251,0.02003,0.01014,0.029,0.13376,0.10419,0.00502,0.06141,0.01663
0.06212,0.06204,0.07335,0.00253,0.01982,0.01001,0.029,0.13197,0.1032,0.00505,0.06145,0.01646
0.0621,0.06096,0.07326,0.00252,0.01983,0.00991,0.029,0.13017,0.1023,0.00507,0.06153,0.01629
0.06205,0.05999,0.07318,0.00254,0.01968,0.0098,0.029,0.12842,0.10155,0.0051,0.06121,0.01614
0.06203,0.05881,0.07306,0.00254,0.01943,0.0097,0.029,0.12681,0.10074,0.00512,0.06067,0.01597
0.06195,0.05785,0.07293,0.00255,0.01933,0.0096,0.029,0.12498,0.09988,0.00516,0.06064,0.01582
0.06194,0.05681,0.07279,0.00255,0.0193,0.0095,0.029,0.12338,0.09916,0.00515,0.06021,0.01568
0.06194,0.05594,0.07265,0.00256,0.01905,0.0094,0.029,0.12164,0.09841,0.00516,0.05983,0.01555
0.06193,0.05501,0.07259,0.00256,0.01888,0.00931,0.029,0.11988,0.09768,0.0052,0.05951,0.01542
0.06192,0.0541,0.07249,0.00256,0.01872,0.00923,0.029,0.11835,0.09688,0.00521,0.05906,0.0153
0.06188,0.05324,0.07237,0.00256,0.0186,0.00915,0.029,0.11688,0.09621,0.00524,0.05888,0.01517
0.06188,0.05255,0.07221,0.00256,0.01845,0.00908,0.029,0.11535,0.09568,0.00526,0.05871,0.01506
0.06184,0.05187,0.07211,0.00257,0.01832,0.00901,0.029,0.1139,0.09512,0.00528,0.05888,0.01496
0.0618,0.05118,0.07191,0.00258,0.01818,0.00894,0.029,0.11253,0.0946,0.0053,0.0587,0.01486
0.06178,0.05046,0.0718,0.00258,0.01803,0.00887,0.029,0.1113,0.09405,0.0053,0.05831,0.01476
0.06177,0.04986,0.07171,0.00258,0.01788,0.00881,0.029,0.11021,0.09337,0.00533,0.05846,0.01466
0.06176,0.0493,0.07157,0.00258,0.01766,0.00876,0.029,0.109,0.0927,0.00535,0.05859,0.01457
0.06175,0.04873,0.07142,0.00257,0.01752,0.0087,0.029,0.10795,0.09227,0.00537,0.05831,0.01448
0.06168,0.0483,0.07127,0.00258,0.01733,0.00863,0.029,0.10698,0.09192,0.00537,0.05802,0.0144
0.06169,0.04788,0.07105,0.00258,0.01711,0.00858,0.029,0.10607,0.09151,0.00538,0.05768,0.01433
0.06168,0.04757,0.07083,0.00258,0.01697,0.00854,0.029,0.10505,0.09109,0.00538,0.05741,0.01426
0.06167,0.04721,0.07066,0.00258,0.0169,0.00849,0.029,0.10422,0.09072,0.00539,0.05719,0.01418
0.06168,0.04691,0.07036,0.00259,0.01676,0.00845,0.029,0.10345,0.09034,0.00539,0.05715,0.01411
0.06171,0.04655,0.0701,0.00258,0.01677,0.0084,0.029,0.10291,0.09007,0.00538,0.05684,0.01405
0.06171,0.04624,0.06979,0.0026,0.0167,0.00837,0.029,0.10229,0.08977,0.00538,0.05618,0.01398
0.0617,0.04611,0.06954,0.0026,0.01678,0.00833,0.029,0.10168,0.08945,0.00539,0.05621,0.01392
0.06168,0.04591,0.06918,0.0026,0.01675,0.00829,0.029,0.1013,0.08921,0.00539,0.05614,0.01386
0.0617,0.04571,0.06878,0.0026,0.01671,0.00826,0.029,0.10098,0.08899,0.00539,0.056,0.0138
0.0617,0.04551,0.06839,0.00262,0.01664,0.00823,0.029,0.10065,0.08895,0.00539,0.05588,0.01375
0.06169,0.04539,0.06808,0.00262,0.01646,0.0082,0.029,0.10043,0.08875,0.0054,0.05599,0.0137
0.06171,0.04533,0.06766,0.00262,0.0164,0.00817,0.029,0.10013,0.08857,0.0054,0.05596,0.01365
0.0617,0.04525,0.06725,0.00262,0.01645,0.00814,0.029,0.09998,0.08845,0.0054,0.05579,0.0136
0.0617,0.04516,0.06688,0.00262,0.01646,0.00812,0.029,0.09976,0.08833,0.00541,0.05579,0.01356
0.06169,0.0451,0.06636,0.00261,0.01636,0.0081,0.029,0.09964,0.08821,0.0054,0.0555,0.01353
0.06169,0.0451,0.06584,0.00261,0.01622,0.00807,0.029,0.09957,0.08815,0.00541,0.05537,0.01349
0.06169,0.04503,0.06532,0.00262,0.01628,0.00805,0.029,0.09954,0.08802,0.00541,0.05527,0.01345
0.06168,0.04497,0.06482,0.00262,0.01625,0.00803,0.029,0.09958,0.088,0.00541,0.055,0.01342
0.06169,0.04501,0.06424,0.00263,0.01615,0.00801,0.029,0.0997,0.08802,0.00541,0.05429,0.01339
0.06169,0.04506,0.0636,0.00262,0.0161,0.00799,0.029,0.09979,0.08804,0.00541,0.05389,0.01335
0.06168,0.04514,0.06297,0.00262,0.01589,0.00798,0.029,0.09986,0.08804,0.00541,0.05303,0.01333
0.06169,0.04519,0.06238,0.00262,0.01583,0.00796,0.029,0.09999,0.08806,0.00541,0.05252,0.0133
0.0617,0.04527,0.06179,0.00262,0.01559,0.00794,0.029,0.1003,0.08809,0.00542,0.05168,0.01327
0.0617,0.04535,0.06113,0.00262,0.01542,0.00793,0.029,0.10047,0.08811,0.00542,0.05108,0.01324
0.06169,0.04536,0.06054,0.00262,0.01526,0.00792,0.029,0.10062,0.08824,0.00542,0.05027,0.01322
0.06169,0.0454,0.05994,0.00262,0.0149,0.0079,0.029,0.10087,0.08838,0.00542,0.04957,0.01319
0.06168,0.04545,0.05928,0.00262,0.01474,0.00789,0.029,0.10111,0.08851,0.00542,0.04903,0.01318
0.06169,0.04555,0.05865,0.00262,0.01458,0.00788,0.029,0.10155,0.08855,0.00542,0.04834,0.01316
0.06169,0.04562,0.05816,0.00262,0.01446,0.00787,0.029,0.10181,0.0887,0.00542,0.04821,0.01314
0.06169,0.04569,0.05752,0.00262,0.0143,0.00786,0.029,0.10219,0.0888,0.00542,0.04775,0.01312
0.06168,0.04576,0.057,0.00262,0.01409,0.00786,0.029,0.10256,0.08891,0.00542,0.04751,0.0131
0.06168,0.04584,0.05644,0.00262,0.014,0.00785,0.029,0.10292,0.08901,0.00542,0.04739,0.01309
0.06168,0.04592,0.05588,0.00262,0.01385,0.00784,0.029,0.10337,0.08908,0.00542,0.04705,0.01307
0.06168,0.04599,0.05538,0.00262,0.01379,0.00783,0.029,0.1038,0.08919,0.00542,0.04662,0.01306
0.06168,0.04607,0.05493,0.00262,0.01369,0.00782,0.029,0.10427,0.08933,0.00542,0.04606,0.01304
0.06168,0.04614,0.05438,0.00262,0.0137,0.00782,0.029,0.10476,0.08953,0.00542,0.04558,0.01303
0.06168,0.04623,0.05385,0.00262,0.01351,0.00781,0.029,0.10522,0.0897,0.00542,0.04544,0.01302
0.06168,0.04631,0.05337,0.00262,0.01341,0.00781,0.029,0.10566,0.08981,0.00542,0.04506,0.01301
0.06168,0.04638,0.05298,0.00262,0.01327,0.0078,0.029,0.10611,0.08993,0.00542,0.04469,0.013
0.06168,0.04645,0.05262,0.00262,0.01312,0.0078,0.029,0.10657,0.09011,0.00542,0.04417,0.01299
0.06168,0.04654,0.05221,0.00262,0.01297,0.00779,0.029,0.10713,0.09026,0.00542,0.04375,0.01298
0.06168,0.04663,0.05184,0.00262,0.01289,0.00779,0.029,0.10766,0.09043,0.00542,0.04329,0.01297
0.06167,0.04669,0.05141,0.00262,0.01278,0.00779,0.029,0.10814,0.0905,0.00542,0.04288,0.01297
0.06167,0.04676,0.05114,0.00262,0.01265,0.00778,0.029,0.10867,0.09063,0.00542,0.04243,0.01296
0.06167,0.04681,0.05086,0.00262,0.01254,0.00778,0.029,0.10912,0.09079,0.00542,0.04197,0.01295
0.06167,0.04688,0.05063,0.00262,0.01242,0.00778,0.029,0.10957,0.09086,0.00542,0.04158,0.01295
0.06167,0.04695,0.0506,0.00262,0.01232,0.00777,0.029,0.1101,0.09101,0.00542,0.04118,0.01294
0.06167,0.047,0.05037,0.00262,0.01224,0.00777,0.029,0.1106,0.09114,0.00542,0.04074,0.01294
0.06167,0.04706,0.05019,0.00262,0.0121,0.00777,0.029,0.11117,0.09124,0.00542,0.04024,0.01293
0.06166,0.0471,0.05002,0.00262,0.012,0.00777,0.029,0.11169,0.09139,0.00542,0.03971,0.01293
0.06166,0.04716,0.04996,0.00262,0.01187,0.00777,0.029,0.11219,0.09147,0.00542,0.03933,0.01292
0.06166,0.04723,0.04986,0.00262,0.01178,0.00776,0.029,0.11267,0.09162,0.00542,0.03901,0.01292
0.06166,0.04728,0.04976,0.00262,0.0117,0.00776,0.029,0.11324,0.09172,0.00542,0.03863,0.01292
0.06166,0.04734,0.04965,0.00262,0.01156,0.00776,0.029,0.11376,0.09182,0.00542,0.03789,0.01291
0.06166,0.04737,0.0497,0.00262,0.01146,0.00776,0.029,0.11433,0.09198,0.00542,0.03759,0.01291
0.06166,0.04741,0.04968,0.00262,0.01138,0.00776,0.029,0.11483,0.0921,0.00542,0.03726,0.01291
0.06167,0.04746,0.04975,0.00262,0.0113,0.00776,0.029,0.11528,0.09223,0.00542,0.037,0.0129
0.06166,0.04752,0.04976,0.00262,0.0112,0.00775,0.029,0.11582,0.09235,0.00542,0.0367,0.0129
0.06166,0.04756,0.04976,0.00262,0.01108,0.00775,0.029,0.11638,0.0924,0.00542,0.03636,0.0129
0.06166,0.04762,0.04977,0.00262,0.01101,0.00775,0.029,0.11695,0.09249,0.00542,0.0361,0.0129
0.06166,0.04769,0.04979,0.00262,0.01092,0.00775,0.029,0.11741,0.09258,0.00542,0.03584,0.0129
0.06166,0.04774,0.04984,0.00262,0.01083,0.00775,0.029,0.118,0.09267,0.00542,0.03559,0.0129
0.06166,0.04778,0.04998,0.00262,0.01072,0.00775,0.029,0.1186,0.09276,0.00542,0.03542,0.0129
0.06166,0.04782,0.05007,0.00262,0.01064,0.00775,0.029,0.11917,0.09282,0.00542,0.03518,0.01289
0.06166,0.04785,0.05018,0.00262,0.01058,0.00775,0.029,0.11973,0.09282,0.00542,0.03499,0.01289
0.06166,0.04791,0.05034,0.00262,0.01052,0.00775,0.029,0.12033,0.09285,0.00542,0.03478,0.01289
0.06166,0.04796,0.0504,0.00262,0.01045,0.00775,0.029,0.12081,0.09289,0.00542,0.03458,0.01289
0.06166,0.048,0.05059,0.00262,0.0104,0.00775,0.029,0.12134,0.09296,0.00542,0.0345,0.01289
0.06166,0.04804,0.05077,0.00262,0.01033,0.00775,0.029,0.12191,0.09301,0.00542,0.0343,0.01289
0.06166,0.04809,0.05084,0.00262,0.01027,0.00775,0.029,0.12243,0.09305,0.00542,0.03417,0.01289
0.06166,0.04811,0.05101,0.00262,0.01021,0.00775,0.029,0.12287,0.0931,0.00542,0.03407,0.01289
0.06166,0.04814,0.05124,0.00262,0.01015,0.00774,0.029,0.12331,0.09317,0.00542,0.03394,0.01289
0.06166,0.04815,0.05137,0.00262,0.0101,0.00774,0.029,0.12374,0.09323,0.00542,0.03378,0.01289
0.06166,0.04817,0.05153,0.00262,0.01005,0.00774,0.029,0.1242,0.09323,0.00542,0.03366,0.01289
0.06166,0.04821,0.0516,0.00262,0.01,0.00774,0.029,0.12462,0.09328,0.00542,0.03359,0.01288
0.06166,0.04824,0.05178,0.00262,0.00995,0.00774,0.029,0.12503,0.09332,0.00542,0.03342,0.01288
0.06166,0.04827,0.05192,0.00262,0.00991,0.00774,0.029,0.12545,0.09335,0.00542,0.03332,0.01288
0.06166,0.04832,0.052,0.00262,0.00987,0.00774,0.029,0.12584,0.09339,0.00542,0.03323,0.01288
0.06166,0.04834,0.0522,0.00262,0.00983,0.00774,0.029,0.12625,0.09344,0.00542,0.03308,0.01288
0.06166,0.04837,0.05237,0.00262,0.00979,0.00774,0.029,0.12667,0.09347,0.00542,0.03297,0.01288
0.06166,0.04838,0.05254,0.00262,0.00975,0.00774,0.029,0.12702,0.09346,0.00542,0.03284,0.01288
0.06166,0.04843,0.05266,0.00262,0.00972,0.00774,0.029,0.12743,0.09347,0.00542,0.03271,0.01288
0.06166,0.04847,0.05278,0.00262,0.00969,0.00774,0.029,0.12778,0.09349,0.00542,0.03257,0.01288
0.06166,0.0485,0.05288,0.00262,0.00966,0.00774,0.029,0.12815,0.09352,0.00542,0.03245,0.01288
0.06166,0.04854,0.05304,0.00262,0.00963,0.00774,0.029,0.12849,0.09358,0.00542,0.03233,0.01288
0.06166,0.04857,0.05313,0.00262,0.0096,0.00774,0.029,0.1288,0.09357,0.00542,0.03222,0.01288
0.06166,0.04859,0.05324,0.00262,0.00958,0.00774,0.029,0.12905,0.09355,0.00542,0.03204,0.01288
0.06166,0.0486,0.05339,0.00262,0.00956,0.00774,0.029,0.12931,0.09353,0.00542,0.03197,0.01288
0.06166,0.04865,0.05348,0.00262,0.00953,0.00774,0.029,0.1295,0.09355,0.00542,0.03187,0.01288
0.06166,0.04867,0.0536,0.00262,0.00951,0.00774,0.029,0.12973,0.09355,0.00542,0.03177,0.01288
0.06166,0.0487,0.05376,0.00262,0.00949,0.00774,0.029,0.12994,0.09354,0.00542,0.0316,0.01288
0.06166,0.04872,0.05386,0.00262,0.00947,0.00774,0.029,0.13014,0.09353,0.00542,0.0315,0.01288
0.06166,0.04873,0.05402,0.00262,0.00945,0.00774,0.029,0.13032,0.09353,0.00542,0.03138,0.01288
0.06166,0.04875,0.05412,0.00262,0.00944,0.00774,0.029,0.1305,0.09353,0.00542,0.03132,0.01288
0.06166,0.04877,0.05425,0.00262,0.00942,0.00774,0.029,0.13063,0.09351,0.00542,0.03122,0.01288
0.06166,0.0488,0.05431,0.00262,0.00941,0.00774,0.029,0.13077,0.09352,0.00542,0.03113,0.01288
0.06166,0.04882,0.05443,0.00262,0.00939,0.00774,0.029,0.13095,0.09352,0.00542,0.03103,0.01288
0.06166,0.04884,0.0545,0.00262,0.00938,0.00774,0.029,0.13116,0.09351,0.00542,0.03095,0.01288
0.06166,0.04885,0.05459,0.00262,0.00937,0.00774,0.029,0.1313,0.0935,0.00542,0.03089,0.01288
0.06166,0.04886,0.05465,0.00262,0.00935,0.00774,0.029,0.13149,0.09348,0.00542,0.03079,0.01288
0.06166,0.04888,0.05469,0.00262,0.00934,0.00774,0.029,0.13163,0.09348,0.00542,0.03073,0.01288
0.06166,0.04889,0.05483,0.00262,0.00933,0.00774,0.029,0.13175,0.09347,0.00542,0.03071,0.01288
0.06166,0.0489,0.05486,0.00262,0.00932,0.00774,0.029,0.13188,0.09348,0.00542,0.03066,0.01288
0.06166,0.04892,0.05492,0.00262,0.0093,0.00774,0.029,0.132,0.09346,0.00542,0.03061,0.01288
0.06166,0.04893,0.05501,0.00262,0.00929,0.00774,0.029,0.13217,0.09346,0.00542,0.03054,0.01288
0.06166,0.04894,0.05507,0.00262,0.00928,0.00774,0.029,0.13232,0.09345,0.00542,0.03049,0.01288
0.06166,0.04894,0.05512,0.00262,0.00928,0.00774,0.029,0.13241,0.09346,0.00542,0.03041,0.01288
0.06166,0.04896,0.05511,0.00262,0.00927,0.00774,0.029,0.13254,0.09343,0.00542,0.03035,0.01288
0.06166,0.04897,0.05518,0.00262,0.00926,0.00774,0.029,0.13264,0.09343,0.00542,0.03031,0.01288
0.06166,0.04898,0.05521,0.00262,0.00925,0.00774,0.029,0.13271,0.09344,0.00542,0.03024,0.01288
0.06166,0.04899,0.05525,0.00262,0.00924,0.00774,0.029,0.13279,0.09343,0.00542,0.0302,0.01288
0.06166,0.049,0.05527,0.00262,0.00924,0.00774,0.029,0.13287,0.09342,0.00542,0.03014,0.01288
0.06166,0.04901,0.05531,0.00262,0.00923,0.00774,0.029,0.1329,0.09342,0.00542,0.03018,0.01288
0.06166,0.04901,0.05534,0.00262,0.00923,0.00774,0.029,0.13296,0.09343,0.00542,0.03012,0.01288
0.06166,0.04901,0.05536,0.00262,0.00922,0.00774,0.029,0.13301,0.09343,0.00542,0.03009,0.01288
0.06166,0.04902,0.0554,0.00262,0.00922,0.00774,0.029,0.13306,0.09343,0.00542,0.03005,0.01288
0.06166,0.04902,0.0554,0.00262,0.00921,0.00774,0.029,0.13311,0.09342,0.00542,0.03003,0.01288
0.06166,0.04902,0.05544,0.00262,0.00921,0.00774,0.029,0.13315,0.09341,0.00542,0.03002,0.01288
0.06166,0.04902,0.05548,0.00262,0.0092,0.00774,0.029,0.13319,0.0934,0.00542,0.03001,0.01288
0.06166,0.04902,0.05553,0.00262,0.0092,0.00774,0.029,0.13326,0.09339,0.00542,0.03,0.01288
0.06166,0.04902,0.05558,0.00262,0.0092,0.00774,0.029,0.1333,0.09338,0.00542,0.03,0.01288
0.06166,0.04902,0.05558,0.00262,0.00919,0.00774,0.029,0.13333,0.09337,0.00542,0.02998,0.01288
0.06166,0.04903,0.05561,0.00262,0.00919,0.00774,0.029,0.13337,0.09337,0.00542,0.02998,0.01288
0.06166,0.04902,0.05564,0.00262,0.00919,0.00774,0.029,0.13342,0.09338,0.00542,0.02988,0.01288
0.06166,0.04903,0.05568,0.00262,0.00918,0.00774,0.029,0.13345,0.09337,0.00542,0.02988,0.01288
0.06166,0.04903,0.0557,0.00262,0.00918,0.00774,0.029,0.13349,0.09338,0.00542,0.02988,0.01288
0.06166,0.04903,0.05571,0.00262,0.00918,0.00774,0.029,0.13351,0.09338,0.00542,0.02984,0.01288
0.06166,0.04903,0.05572,0.00262,0.00917,0.00774,0.029,0.13354,0.09338,0.00542,0.0298,0.01288
0.06166,0.04903,0.05571,0.00262,0.00917,0.00774,0.029,0.13354,0.09338,0.00542,0.02977,0.01288
0.06166,0.04903,0.05569,0.00262,0.00917,0.00774,0.029,0.13356,0.09339,0.00542,0.02975,0.01288
0.06166,0.04903,0.05569,0.00262,0.00917,0.00774,0.029,0.13357,0.09339,0.00542,0.02973,0.01288
0.06166,0.04903,0.0557,0.00262,0.00917,0.00774,0.029,0.13359,0.09339,0.00542,0.02974,0.01288
0.06166,0.04903,0.0557,0.00262,0.00916,0.00774,0.029,0.1336,0.09339,0.00542,0.02972,0.01288
0.06166,0.04903,0.05574,0.00262,0.00916,0.00774,0.029,0.13362,0.09339,0.00542,0.02974,0.01288
