qb,t5,gpt2,mistralprompt,phiprompt,phifinetune,context + qb,context + t5,context + gpt2,context + mistralprompt,context + phiprompt,context + phifinetune
0.08992,0.15406,0.08811,0.0279,0.2413,0.05009,0.01298,0.15895,0.12068,0.00658,0.03108,0.0879
0.09057,0.15276,0.0872,0.02718,0.23348,0.04716,0.01296,0.15822,0.11958,0.00644,0.03182,0.08432
0.08825,0.15175,0.0863,0.02642,0.22502,0.04539,0.01296,0.15709,0.11891,0.00629,0.03133,0.08109
0.08207,0.15134,0.08562,0.02579,0.21792,0.04341,0.01296,0.15664,0.11825,0.00615,0.03124,0.07806
0.08407,0.15049,0.08473,0.02519,0.20989,0.04124,0.01295,0.15551,0.11765,0.00596,0.03026,0.07525
0.08385,0.14936,0.084,0.0246,0.20474,0.03974,0.01295,0.15496,0.11711,0.00581,0.02801,0.07247
0.08394,0.14849,0.08343,0.02401,0.19811,0.03824,0.01295,0.1544,0.1163,0.00576,0.02676,0.06983
0.0817,0.14773,0.08279,0.02348,0.19178,0.0366,0.01294,0.15392,0.11577,0.00564,0.0258,0.06752
0.0807,0.14631,0.08227,0.02304,0.18477,0.03527,0.01294,0.15301,0.11538,0.00555,0.02622,0.06512
0.08156,0.14519,0.08174,0.02259,0.18016,0.03413,0.01294,0.15227,0.11469,0.00545,0.02589,0.06273
0.08144,0.14487,0.08121,0.02219,0.17583,0.033,0.01293,0.15168,0.11421,0.00538,0.02611,0.0606
0.08168,0.14386,0.08075,0.0219,0.17112,0.03179,0.01293,0.15083,0.11391,0.00529,0.02615,0.05852
0.08175,0.14287,0.08024,0.02152,0.16672,0.03065,0.01293,0.15014,0.11333,0.0052,0.02643,0.05661
0.0824,0.14221,0.07985,0.02122,0.16206,0.02955,0.01294,0.14934,0.11307,0.00515,0.02665,0.05473
0.0814,0.14141,0.07949,0.02094,0.15756,0.02857,0.01294,0.14858,0.11253,0.00508,0.02743,0.05294
0.08046,0.14073,0.07917,0.02067,0.15396,0.02731,0.01293,0.14781,0.11222,0.00501,0.02755,0.05125
0.07966,0.13891,0.07887,0.02046,0.15126,0.02642,0.01293,0.14724,0.1117,0.00495,0.02781,0.04963
0.07895,0.13711,0.07846,0.02026,0.14752,0.02553,0.01293,0.14666,0.11131,0.00492,0.02751,0.04814
0.0788,0.13636,0.07822,0.02003,0.14448,0.02464,0.01293,0.146,0.11081,0.00489,0.02805,0.04678
0.07783,0.13552,0.07791,0.01987,0.14149,0.02381,0.01293,0.14532,0.11028,0.00484,0.02835,0.04544
0.07657,0.13442,0.07759,0.01969,0.13959,0.02309,0.01293,0.14453,0.10981,0.00481,0.02871,0.04412
0.07557,0.13401,0.07728,0.01948,0.13767,0.02243,0.01293,0.14378,0.10936,0.00477,0.0287,0.04299
0.0749,0.13296,0.07691,0.01937,0.13642,0.02181,0.01293,0.14327,0.10886,0.00475,0.02838,0.04184
0.07444,0.13167,0.07651,0.01924,0.13494,0.0212,0.01293,0.14267,0.10838,0.00473,0.02836,0.04082
0.07407,0.13036,0.07618,0.01913,0.13367,0.02067,0.01293,0.14174,0.10786,0.0047,0.02803,0.03979
0.0737,0.12982,0.07595,0.01899,0.13235,0.02008,0.01293,0.1412,0.10741,0.00467,0.02792,0.03882
0.0726,0.12885,0.07571,0.01891,0.13124,0.01963,0.01293,0.14064,0.10687,0.00465,0.02823,0.03796
0.07215,0.12781,0.07552,0.01885,0.12938,0.01916,0.01293,0.13993,0.10636,0.00463,0.02814,0.03711
0.07165,0.12636,0.0753,0.01874,0.12852,0.01877,0.01293,0.13917,0.10601,0.00461,0.02903,0.03616
0.0711,0.12577,0.0751,0.01863,0.12704,0.01836,0.01293,0.13858,0.10545,0.00459,0.02904,0.03547
0.07053,0.12456,0.0749,0.01857,0.12508,0.01793,0.01293,0.13782,0.10496,0.00458,0.02888,0.03478
0.07026,0.1228,0.07478,0.01853,0.12402,0.01757,0.01293,0.13696,0.10443,0.00458,0.02912,0.03411
0.07009,0.12049,0.0746,0.01845,0.12315,0.01708,0.01293,0.13628,0.10387,0.00457,0.02903,0.03346
0.07004,0.11833,0.07449,0.01838,0.12192,0.01675,0.01293,0.13552,0.1035,0.00458,0.02883,0.03279
0.06966,0.11677,0.07435,0.01833,0.12095,0.01643,0.01293,0.13443,0.10294,0.00456,0.02883,0.03225
0.06922,0.11525,0.0742,0.0183,0.11958,0.01612,0.01293,0.13344,0.10241,0.00456,0.02924,0.03168
0.0691,0.11387,0.07408,0.01827,0.1188,0.0158,0.01293,0.13262,0.10194,0.00457,0.02916,0.03119
0.06886,0.11228,0.07398,0.01822,0.1179,0.01554,0.01293,0.13164,0.10145,0.00456,0.0291,0.0307
0.06864,0.11069,0.07389,0.01817,0.11705,0.01523,0.01293,0.13063,0.10105,0.00455,0.0286,0.03027
0.06851,0.10918,0.07384,0.01814,0.11587,0.01497,0.01293,0.12952,0.10057,0.00456,0.02846,0.02982
0.06833,0.1077,0.07375,0.0181,0.11531,0.0147,0.01293,0.12858,0.10014,0.00457,0.02829,0.02942
0.06814,0.10601,0.07365,0.01806,0.11451,0.01448,0.01293,0.12723,0.09959,0.00458,0.02807,0.02902
0.06794,0.10393,0.07352,0.01801,0.11359,0.01424,0.01293,0.12632,0.09911,0.00458,0.02825,0.02863
0.06778,0.10199,0.0734,0.01801,0.11304,0.01404,0.01293,0.12521,0.09863,0.00458,0.02816,0.02825
0.06771,0.09984,0.07327,0.01796,0.11254,0.01386,0.01293,0.12398,0.09803,0.00458,0.02798,0.02791
0.06762,0.09798,0.07318,0.01791,0.11189,0.01367,0.01293,0.1228,0.09746,0.0046,0.02771,0.02757
0.06729,0.09595,0.07311,0.01788,0.11131,0.0135,0.01293,0.12152,0.09682,0.00461,0.02742,0.02728
0.06719,0.09409,0.07301,0.01787,0.11098,0.01329,0.01293,0.12044,0.09635,0.00462,0.02709,0.02689
0.06713,0.09244,0.07293,0.01784,0.11107,0.01312,0.01293,0.1192,0.09577,0.00462,0.02681,0.02662
0.067,0.09067,0.07287,0.01783,0.11072,0.01297,0.01293,0.11805,0.09528,0.00464,0.02649,0.02637
0.06693,0.08891,0.07276,0.01778,0.11056,0.01283,0.01293,0.11687,0.09469,0.00465,0.02633,0.02612
0.06682,0.08722,0.07268,0.01773,0.11094,0.01268,0.01293,0.11576,0.0941,0.00466,0.0263,0.02589
0.0667,0.08565,0.07258,0.01772,0.11058,0.01255,0.01293,0.11469,0.09362,0.00466,0.02596,0.02559
0.0666,0.0841,0.07247,0.01771,0.11056,0.01243,0.01293,0.11355,0.09308,0.00467,0.02569,0.02537
0.06651,0.08246,0.0724,0.01767,0.1108,0.0123,0.01293,0.11255,0.09257,0.00467,0.02556,0.02519
0.06642,0.08074,0.07232,0.01767,0.11079,0.01219,0.01293,0.11129,0.09201,0.00467,0.02532,0.025
0.06637,0.07917,0.07225,0.01764,0.11054,0.01207,0.01293,0.11036,0.09141,0.00468,0.02507,0.02481
0.06631,0.07761,0.07218,0.01762,0.11046,0.01197,0.01293,0.10924,0.09083,0.00469,0.02474,0.02465
0.06627,0.07641,0.07209,0.0176,0.11031,0.01187,0.01293,0.10805,0.09026,0.0047,0.02448,0.0245
0.0662,0.07505,0.072,0.0176,0.11004,0.01178,0.01293,0.10699,0.08984,0.00472,0.02429,0.02436
0.06615,0.0739,0.0719,0.01758,0.10974,0.01168,0.01293,0.10593,0.08931,0.00472,0.02404,0.02421
0.06611,0.07276,0.0718,0.01758,0.10953,0.01159,0.01293,0.10488,0.08863,0.00473,0.02387,0.0241
0.06607,0.07175,0.0717,0.01757,0.10896,0.01151,0.01293,0.10389,0.08806,0.00474,0.02361,0.02396
0.06605,0.07062,0.07161,0.01756,0.10852,0.01144,0.01293,0.10308,0.08756,0.00474,0.02338,0.02385
0.06567,0.06947,0.0715,0.01754,0.10795,0.01136,0.01293,0.10242,0.08704,0.00474,0.02299,0.02376
0.06564,0.06847,0.07143,0.01754,0.10787,0.01129,0.01293,0.1016,0.08651,0.00474,0.02263,0.02366
0.06563,0.06745,0.07131,0.0175,0.10774,0.01123,0.01293,0.10097,0.08607,0.00475,0.02234,0.02357
0.06553,0.06638,0.07123,0.01747,0.10724,0.01116,0.01293,0.10023,0.08559,0.00475,0.022,0.02346
0.06551,0.06539,0.0711,0.01745,0.10695,0.0111,0.01293,0.09953,0.08506,0.00475,0.02168,0.02339
0.06523,0.0647,0.07099,0.01746,0.1068,0.01103,0.01293,0.09893,0.08462,0.00477,0.02139,0.02331
0.06518,0.06403,0.07082,0.01745,0.10646,0.01097,0.01293,0.09828,0.08415,0.00478,0.02097,0.02322
0.06516,0.06337,0.0707,0.01744,0.10611,0.01092,0.01293,0.09778,0.08372,0.00479,0.02047,0.02315
0.06492,0.0626,0.07054,0.01744,0.10598,0.01088,0.01293,0.09741,0.08322,0.00481,0.02025,0.02308
0.06461,0.062,0.07038,0.01743,0.10624,0.01083,0.01293,0.09696,0.08281,0.00481,0.01987,0.02302
0.0646,0.06138,0.07023,0.01743,0.1069,0.0108,0.01293,0.09662,0.08239,0.00481,0.01902,0.02296
0.06461,0.06082,0.07008,0.01741,0.10755,0.01076,0.01293,0.09634,0.08204,0.00482,0.0188,0.02292
0.0646,0.06021,0.06991,0.0174,0.10831,0.01072,0.01293,0.09596,0.08166,0.00483,0.01847,0.02287
0.0646,0.05975,0.06973,0.01739,0.10905,0.01069,0.01293,0.09576,0.08136,0.00484,0.01814,0.02282
0.06445,0.05937,0.06956,0.01737,0.11032,0.01066,0.01293,0.09557,0.08092,0.00485,0.01782,0.02278
0.06438,0.05902,0.06935,0.01737,0.11197,0.01063,0.01293,0.09546,0.08052,0.00485,0.01772,0.02274
0.06437,0.05864,0.0691,0.01736,0.1125,0.0106,0.01293,0.09534,0.08022,0.00487,0.01758,0.0227
0.06436,0.05835,0.06884,0.01735,0.11325,0.01057,0.01293,0.0954,0.07985,0.00487,0.01736,0.02266
0.0643,0.05812,0.06866,0.01735,0.11403,0.01055,0.01293,0.09531,0.07956,0.00487,0.01709,0.02263
0.06417,0.05801,0.0684,0.01734,0.11434,0.01051,0.01293,0.09516,0.07928,0.00487,0.01675,0.0226
0.06416,0.05785,0.06811,0.01733,0.11473,0.01048,0.01293,0.09519,0.07898,0.00487,0.01646,0.02257
0.06415,0.05768,0.06782,0.01732,0.11436,0.01046,0.01293,0.09525,0.07871,0.00487,0.0161,0.02255
0.06415,0.05757,0.06752,0.01731,0.11417,0.01044,0.01293,0.09531,0.07838,0.00488,0.01587,0.02253
0.06413,0.05744,0.06724,0.01731,0.11349,0.01041,0.01293,0.09542,0.0781,0.00487,0.0156,0.02251
0.0641,0.05741,0.06695,0.01731,0.11303,0.01039,0.01293,0.09544,0.07782,0.00488,0.01528,0.02249
0.0641,0.05745,0.06655,0.01731,0.11176,0.01038,0.01293,0.09547,0.07756,0.00488,0.01508,0.02247
0.06406,0.05754,0.06625,0.01731,0.11062,0.01034,0.01293,0.09562,0.07738,0.00488,0.01484,0.02245
0.06406,0.05763,0.06599,0.01731,0.10833,0.01032,0.01293,0.09562,0.07712,0.00488,0.01461,0.02242
0.06406,0.05769,0.06564,0.0173,0.10699,0.01031,0.01293,0.09579,0.07696,0.00488,0.01436,0.02241
0.06404,0.05769,0.06525,0.0173,0.10583,0.0103,0.01293,0.0959,0.07679,0.00489,0.0142,0.0224
0.06402,0.05782,0.06495,0.0173,0.10373,0.01029,0.01293,0.09609,0.07661,0.00489,0.01402,0.02239
0.06399,0.05804,0.06458,0.0173,0.10104,0.01027,0.01293,0.09624,0.07649,0.00489,0.01391,0.02238
0.06398,0.05817,0.06416,0.0173,0.09865,0.01026,0.01293,0.09638,0.07627,0.00489,0.01374,0.02237
0.06398,0.05839,0.06378,0.0173,0.09733,0.01025,0.01293,0.09656,0.07609,0.00489,0.0135,0.02236
0.06396,0.05859,0.06336,0.01729,0.09641,0.01024,0.01293,0.09674,0.0759,0.00489,0.01328,0.02235
0.06395,0.05871,0.06292,0.01729,0.09537,0.01024,0.01293,0.09689,0.07575,0.00489,0.01311,0.02234
0.06395,0.05898,0.06255,0.01728,0.0943,0.01023,0.01293,0.09707,0.07554,0.00489,0.01293,0.02234
0.06395,0.05917,0.06221,0.01728,0.09312,0.01022,0.01293,0.09716,0.07542,0.00489,0.01273,0.02233
0.06394,0.0593,0.06185,0.01728,0.09202,0.01022,0.01293,0.09734,0.0753,0.00489,0.01259,0.02232
0.06393,0.05949,0.06159,0.01728,0.09125,0.01021,0.01293,0.09752,0.0752,0.00489,0.01241,0.02232
0.0639,0.05961,0.06114,0.01728,0.09047,0.0102,0.01293,0.09766,0.07508,0.00489,0.01231,0.02231
0.06389,0.0598,0.06077,0.01728,0.08956,0.0102,0.01293,0.09781,0.07497,0.00489,0.01217,0.02231
0.06388,0.06002,0.06045,0.01728,0.08876,0.01019,0.01293,0.098,0.07489,0.00489,0.01205,0.0223
0.06385,0.06017,0.06004,0.01728,0.08789,0.01019,0.01293,0.09817,0.07489,0.00489,0.01191,0.0223
0.06384,0.06044,0.05961,0.01728,0.08711,0.01018,0.01293,0.09833,0.07484,0.00489,0.0118,0.0223
0.06381,0.06066,0.0592,0.01728,0.0864,0.01018,0.01293,0.09844,0.07476,0.00489,0.01166,0.0223
0.0638,0.06093,0.05887,0.01728,0.08585,0.01018,0.01293,0.0986,0.07472,0.00489,0.01146,0.02229
0.0638,0.0611,0.05859,0.01728,0.08528,0.01017,0.01293,0.09873,0.07466,0.00489,0.01135,0.02229
0.06378,0.06128,0.05825,0.01728,0.08468,0.01017,0.01293,0.09888,0.07461,0.00489,0.01123,0.02229
0.06377,0.06148,0.05797,0.01728,0.08401,0.01017,0.01293,0.09903,0.07456,0.00489,0.01114,0.02229
0.06377,0.06166,0.05766,0.01728,0.0833,0.01017,0.01293,0.09914,0.07451,0.00489,0.01101,0.02229
0.06377,0.06183,0.05733,0.01728,0.08277,0.01016,0.01293,0.09925,0.07445,0.00489,0.01089,0.02228
0.06376,0.06205,0.0571,0.01728,0.08219,0.01016,0.01293,0.09934,0.07439,0.00489,0.01081,0.02228
0.06376,0.06225,0.05688,0.01728,0.08163,0.01016,0.01293,0.09946,0.07439,0.00489,0.0107,0.02228
0.06376,0.06247,0.05666,0.01727,0.0811,0.01015,0.01293,0.09959,0.07438,0.00489,0.0106,0.02228
0.06376,0.06267,0.05648,0.01728,0.08065,0.01015,0.01293,0.09967,0.07434,0.00488,0.01047,0.02228
0.06375,0.0628,0.05633,0.01727,0.08009,0.01015,0.01293,0.09975,0.07428,0.00488,0.01037,0.02228
0.06375,0.06295,0.05608,0.01727,0.07961,0.01015,0.01293,0.09982,0.07423,0.00488,0.01028,0.02228
0.06374,0.0631,0.05601,0.01727,0.07909,0.01015,0.01293,0.09988,0.07418,0.00488,0.01019,0.02228
0.06374,0.06325,0.0559,0.01727,0.07866,0.01015,0.01293,0.09996,0.07415,0.00488,0.01008,0.02228
0.06372,0.06337,0.05573,0.01727,0.07818,0.01015,0.01293,0.10006,0.07412,0.00488,0.00998,0.02227
0.06372,0.06354,0.05565,0.01727,0.07784,0.01015,0.01293,0.10012,0.07407,0.00488,0.00988,0.02227
0.06372,0.06368,0.05561,0.01727,0.07746,0.01015,0.01293,0.10018,0.07406,0.00488,0.00977,0.02227
0.06371,0.06381,0.05554,0.01727,0.07709,0.01014,0.01293,0.10025,0.07406,0.00488,0.00967,0.02227
0.06371,0.06394,0.05553,0.01727,0.07667,0.01014,0.01293,0.10028,0.07403,0.00488,0.00964,0.02227
0.06371,0.06405,0.05546,0.01727,0.07629,0.01014,0.01293,0.10034,0.074,0.00488,0.00953,0.02227
0.06371,0.06415,0.05534,0.01727,0.07598,0.01014,0.01293,0.10037,0.07399,0.00488,0.00949,0.02227
0.06371,0.06427,0.05531,0.01727,0.07558,0.01014,0.01293,0.1004,0.07398,0.00488,0.00944,0.02227
0.06371,0.06439,0.05532,0.01727,0.07527,0.01014,0.01293,0.10043,0.07397,0.00488,0.00939,0.02227
0.06371,0.06447,0.05529,0.01727,0.07498,0.01014,0.01293,0.10047,0.07393,0.00488,0.00932,0.02227
0.0637,0.06458,0.05526,0.01727,0.07467,0.01014,0.01293,0.10051,0.07393,0.00488,0.00924,0.02227
0.0637,0.06469,0.05519,0.01727,0.07436,0.01014,0.01293,0.10053,0.07393,0.00488,0.00918,0.02227
0.0637,0.06479,0.05518,0.01727,0.07411,0.01014,0.01293,0.10057,0.07394,0.00488,0.00911,0.02227
0.0637,0.06485,0.05513,0.01727,0.07386,0.01014,0.01293,0.10059,0.07398,0.00488,0.00905,0.02227
0.0637,0.06492,0.05517,0.01727,0.07361,0.01014,0.01293,0.10062,0.07399,0.00488,0.009,0.02227
0.0637,0.065,0.05516,0.01727,0.07339,0.01014,0.01293,0.10066,0.07402,0.00488,0.00895,0.02227
0.0637,0.06509,0.05507,0.01727,0.07318,0.01014,0.01293,0.10069,0.07403,0.00488,0.00889,0.02227
0.0637,0.06514,0.05511,0.01727,0.07291,0.01014,0.01293,0.10072,0.07406,0.00488,0.00882,0.02227
0.0637,0.0652,0.0552,0.01727,0.07269,0.01014,0.01293,0.10073,0.07409,0.00488,0.00877,0.02227
0.0637,0.06527,0.05523,0.01727,0.07246,0.01014,0.01293,0.10075,0.07409,0.00488,0.00868,0.02227
0.0637,0.06531,0.05532,0.01727,0.07226,0.01014,0.01293,0.10077,0.07411,0.00488,0.0086,0.02227
0.0637,0.06536,0.05545,0.01727,0.07206,0.01014,0.01293,0.10078,0.07413,0.00488,0.00853,0.02227
0.0637,0.0654,0.05545,0.01727,0.07189,0.01014,0.01293,0.10078,0.07412,0.00488,0.00849,0.02227
0.0637,0.06542,0.05544,0.01727,0.07171,0.01014,0.01293,0.10079,0.07409,0.00488,0.00844,0.02227
0.0637,0.06547,0.05561,0.01727,0.07156,0.01014,0.01293,0.10081,0.07409,0.00488,0.00839,0.02227
0.0637,0.0655,0.05569,0.01727,0.07144,0.01014,0.01293,0.10083,0.07412,0.00488,0.00834,0.02227
0.0637,0.06554,0.05588,0.01727,0.07129,0.01014,0.01293,0.10084,0.07412,0.00488,0.00831,0.02227
0.0637,0.06558,0.0561,0.01727,0.07116,0.01014,0.01293,0.10085,0.07411,0.00488,0.00825,0.02227
0.0637,0.06563,0.05623,0.01727,0.07104,0.01014,0.01293,0.10086,0.07415,0.00488,0.00822,0.02227
0.0637,0.06565,0.0564,0.01727,0.07093,0.01014,0.01293,0.10087,0.07418,0.00488,0.00817,0.02227
0.0637,0.06567,0.05666,0.01727,0.07083,0.01014,0.01293,0.10088,0.07416,0.00488,0.00814,0.02227
0.0637,0.06571,0.05678,0.01727,0.07066,0.01014,0.01293,0.10088,0.07417,0.00488,0.00809,0.02227
0.0637,0.06573,0.05689,0.01727,0.07056,0.01014,0.01293,0.10089,0.07417,0.00488,0.00804,0.02227
0.0637,0.06575,0.05704,0.01727,0.07042,0.01014,0.01293,0.10089,0.07418,0.00488,0.00801,0.02227
0.0637,0.06577,0.05721,0.01727,0.07033,0.01014,0.01293,0.1009,0.07418,0.00488,0.00797,0.02227
0.0637,0.0658,0.05726,0.01727,0.07026,0.01014,0.01293,0.1009,0.07417,0.00488,0.00795,0.02227
0.0637,0.06582,0.05737,0.01727,0.07019,0.01014,0.01293,0.1009,0.07419,0.00488,0.00792,0.02227
0.0637,0.06585,0.05749,0.01727,0.07012,0.01014,0.01293,0.1009,0.07421,0.00488,0.00791,0.02227
0.0637,0.06587,0.05762,0.01727,0.07007,0.01014,0.01293,0.10091,0.07424,0.00488,0.00788,0.02227
0.0637,0.06588,0.0577,0.01727,0.07001,0.01014,0.01293,0.10091,0.07424,0.00488,0.00784,0.02227
0.0637,0.06589,0.0578,0.01727,0.06995,0.01014,0.01293,0.10091,0.07426,0.00488,0.0078,0.02227
0.0637,0.0659,0.05793,0.01727,0.0699,0.01014,0.01293,0.10092,0.07426,0.00488,0.00778,0.02227
0.0637,0.06592,0.05802,0.01727,0.06986,0.01014,0.01293,0.10092,0.07427,0.00488,0.00774,0.02227
0.0637,0.06593,0.05812,0.01727,0.06981,0.01014,0.01293,0.10092,0.07426,0.00488,0.00771,0.02227
0.0637,0.06594,0.05822,0.01727,0.06977,0.01014,0.01293,0.10093,0.07423,0.00488,0.00768,0.02227
0.0637,0.06596,0.05828,0.01727,0.06972,0.01014,0.01293,0.10093,0.07423,0.00488,0.00765,0.02227
0.0637,0.06596,0.05828,0.01727,0.0697,0.01014,0.01293,0.10093,0.07421,0.00488,0.00762,0.02227
0.0637,0.06597,0.05833,0.01727,0.06966,0.01014,0.01293,0.10094,0.07423,0.00488,0.00759,0.02227
0.0637,0.06597,0.05834,0.01727,0.06962,0.01014,0.01293,0.10094,0.07426,0.00488,0.00755,0.02227
0.0637,0.06597,0.05832,0.01727,0.06958,0.01014,0.01293,0.10094,0.07426,0.00488,0.00752,0.02227
0.0637,0.06598,0.05833,0.01727,0.06956,0.01014,0.01293,0.10094,0.07427,0.00488,0.00749,0.02227
0.0637,0.06599,0.05833,0.01727,0.06953,0.01014,0.01293,0.10094,0.07427,0.00488,0.00745,0.02227
0.0637,0.06599,0.05831,0.01727,0.06948,0.01014,0.01293,0.10094,0.07426,0.00488,0.00741,0.02227
0.0637,0.06599,0.05827,0.01727,0.06946,0.01014,0.01293,0.10094,0.07426,0.00488,0.00739,0.02227
0.0637,0.06599,0.05825,0.01727,0.06944,0.01014,0.01293,0.10094,0.07428,0.00488,0.00738,0.02227
0.0637,0.06599,0.05822,0.01727,0.06942,0.01014,0.01293,0.10094,0.07427,0.00488,0.00736,0.02227
0.0637,0.06599,0.05814,0.01727,0.0694,0.01014,0.01293,0.10094,0.07428,0.00488,0.00733,0.02227
0.0637,0.066,0.05814,0.01727,0.06939,0.01014,0.01293,0.10094,0.07428,0.00488,0.00731,0.02227
0.0637,0.066,0.05808,0.01727,0.06937,0.01014,0.01293,0.10094,0.07429,0.00488,0.00728,0.02227
0.0637,0.066,0.05805,0.01727,0.06936,0.01014,0.01293,0.10094,0.0743,0.00488,0.00725,0.02227
0.0637,0.06601,0.05803,0.01727,0.06934,0.01014,0.01293,0.10094,0.07431,0.00488,0.00722,0.02227
0.0637,0.06601,0.05798,0.01727,0.06933,0.01014,0.01293,0.10094,0.07432,0.00488,0.00717,0.02227
0.0637,0.06602,0.05794,0.01727,0.06932,0.01014,0.01293,0.10094,0.07431,0.00488,0.00714,0.02227
0.0637,0.06602,0.05791,0.01727,0.06931,0.01014,0.01293,0.10094,0.0743,0.00488,0.00711,0.02227
0.0637,0.06602,0.05786,0.01727,0.0693,0.01014,0.01293,0.10094,0.07431,0.00488,0.00708,0.02227
0.0637,0.06602,0.05784,0.01727,0.06929,0.01014,0.01293,0.10094,0.07431,0.00488,0.00706,0.02227
0.0637,0.06602,0.05781,0.01727,0.06928,0.01014,0.01293,0.10094,0.07431,0.00488,0.00703,0.02227
0.0637,0.06602,0.05776,0.01727,0.06927,0.01014,0.01293,0.10094,0.07432,0.00488,0.00701,0.02227
0.0637,0.06603,0.05773,0.01727,0.06925,0.01014,0.01293,0.10094,0.07431,0.00488,0.00698,0.02227
0.0637,0.06602,0.05771,0.01727,0.06924,0.01014,0.01293,0.10094,0.07434,0.00488,0.00697,0.02227
0.0637,0.06603,0.05769,0.01727,0.06924,0.01014,0.01293,0.10094,0.07434,0.00488,0.00695,0.02227
0.0637,0.06603,0.05767,0.01727,0.06923,0.01014,0.01293,0.10094,0.07435,0.00488,0.00693,0.02227
0.0637,0.06603,0.05766,0.01727,0.06923,0.01014,0.01293,0.10094,0.07437,0.00488,0.00691,0.02227
0.0637,0.06603,0.05763,0.01727,0.06922,0.01014,0.01293,0.10094,0.07438,0.00488,0.0069,0.02227
0.0637,0.06603,0.0576,0.01727,0.06922,0.01014,0.01293,0.10094,0.07439,0.00488,0.00688,0.02227
0.0637,0.06603,0.05758,0.01727,0.06921,0.01014,0.01293,0.10094,0.07438,0.00488,0.00687,0.02227
