qb,t5,gpt2,mistralprompt,phiprompt,phifinetune,context + qb,context + t5,context + gpt2,context + mistralprompt,context + phiprompt,context + phifinetune
0.12275,0.19903,0.14378,0.10291,0.19116,0.22267,0.09945,0.2163,0.17702,0.09074,0.19172,0.23027
0.12251,0.19663,0.14367,0.10272,0.18999,0.22121,0.09945,0.21546,0.17666,0.09068,0.18933,0.22743
0.12194,0.19499,0.14353,0.10249,0.18888,0.21963,0.09945,0.21439,0.17613,0.09044,0.18864,0.22515
0.12141,0.19369,0.14334,0.10222,0.18769,0.21794,0.09944,0.21335,0.17562,0.09038,0.18876,0.22246
0.12114,0.19241,0.14324,0.102,0.18687,0.21619,0.09944,0.2124,0.17513,0.09031,0.18885,0.22018
0.12076,0.19061,0.14311,0.10164,0.18581,0.21475,0.09944,0.21133,0.1746,0.09028,0.18906,0.21786
0.12041,0.18917,0.14297,0.10151,0.18486,0.21278,0.09944,0.21021,0.17417,0.09013,0.18699,0.21594
0.12016,0.18751,0.1429,0.10136,0.18372,0.21124,0.09944,0.20904,0.17369,0.09013,0.18687,0.2138
0.11989,0.18591,0.14279,0.10121,0.18324,0.20956,0.09944,0.20801,0.17325,0.09008,0.1862,0.21196
0.11963,0.18401,0.14265,0.10102,0.18249,0.20805,0.09944,0.20664,0.17261,0.09007,0.18581,0.21
0.11936,0.1816,0.14251,0.10083,0.18171,0.20612,0.09944,0.20549,0.17213,0.09004,0.18601,0.20799
0.11915,0.17955,0.14238,0.10071,0.18127,0.20464,0.09944,0.20432,0.17162,0.09003,0.18643,0.20591
0.11902,0.17728,0.14225,0.10061,0.18059,0.20331,0.09944,0.20291,0.17112,0.09002,0.18646,0.20424
0.11887,0.17524,0.14217,0.10053,0.17976,0.20189,0.09944,0.20153,0.17054,0.09004,0.18707,0.20242
0.11834,0.17284,0.14211,0.10036,0.179,0.20056,0.09944,0.20015,0.16985,0.09006,0.18699,0.20088
0.11818,0.17091,0.14198,0.10023,0.17856,0.19879,0.09944,0.19889,0.16933,0.09009,0.18666,0.19856
0.11812,0.16895,0.14189,0.10002,0.17862,0.19726,0.09944,0.19751,0.16871,0.09007,0.18663,0.19709
0.11795,0.16721,0.14182,0.09996,0.17818,0.19599,0.09944,0.19627,0.16812,0.09007,0.18677,0.19576
0.11784,0.16518,0.1417,0.09984,0.1781,0.19467,0.09944,0.19492,0.16748,0.09008,0.18677,0.19429
0.11765,0.16352,0.14162,0.09971,0.17835,0.19325,0.09944,0.19374,0.16685,0.09012,0.1868,0.19307
0.11751,0.162,0.14148,0.09963,0.17784,0.19213,0.09944,0.19259,0.16628,0.09015,0.18662,0.19131
0.11739,0.16041,0.14137,0.09955,0.17783,0.19106,0.09944,0.1913,0.16567,0.09016,0.18676,0.19001
0.11725,0.15852,0.14129,0.09946,0.17812,0.18991,0.09944,0.19008,0.16511,0.09016,0.18655,0.18896
0.11714,0.15689,0.14121,0.09939,0.17827,0.18875,0.09944,0.1887,0.16444,0.09021,0.18623,0.18787
0.11707,0.15512,0.14111,0.09931,0.17796,0.18751,0.09944,0.18767,0.16379,0.09023,0.18605,0.18675
0.11699,0.15345,0.14103,0.09923,0.17775,0.18647,0.09944,0.18641,0.16317,0.09024,0.18606,0.18582
0.11693,0.1521,0.14094,0.09919,0.17763,0.1855,0.09944,0.18512,0.16254,0.09029,0.18581,0.1849
0.11683,0.15068,0.14086,0.09915,0.17738,0.18456,0.09944,0.18394,0.16203,0.09034,0.1864,0.18411
0.11677,0.14944,0.14075,0.09905,0.17705,0.18368,0.09944,0.18282,0.16145,0.09038,0.18676,0.18321
0.11673,0.14838,0.14063,0.09898,0.17668,0.18259,0.09944,0.18175,0.16069,0.09036,0.18704,0.18253
0.11667,0.14729,0.14053,0.09894,0.17621,0.1818,0.09944,0.18066,0.16011,0.09041,0.18699,0.18167
0.11663,0.14614,0.14042,0.09885,0.17568,0.18106,0.09944,0.17977,0.15949,0.09042,0.18686,0.181
0.11616,0.14484,0.14031,0.09877,0.17515,0.18028,0.09944,0.17907,0.15895,0.09044,0.18669,0.18041
0.11611,0.14378,0.1402,0.0987,0.17522,0.17962,0.09944,0.17829,0.15834,0.09047,0.18669,0.17983
0.1161,0.14268,0.14005,0.09855,0.17504,0.17894,0.09944,0.17761,0.15781,0.09051,0.18731,0.17925
0.11594,0.14154,0.13995,0.09847,0.17465,0.1783,0.09944,0.17681,0.1572,0.09053,0.1881,0.17859
0.11591,0.14052,0.13981,0.09842,0.17437,0.1775,0.09944,0.17613,0.15656,0.09055,0.18858,0.17813
0.11549,0.13988,0.13968,0.0984,0.17425,0.1768,0.09944,0.17554,0.15607,0.09057,0.18921,0.17762
0.1154,0.13931,0.13947,0.09835,0.17397,0.17618,0.09944,0.17485,0.15553,0.09062,0.18989,0.17708
0.11537,0.13864,0.13933,0.09833,0.1737,0.17559,0.09944,0.17444,0.15503,0.09063,0.19056,0.1766
0.11505,0.13775,0.13916,0.09828,0.17364,0.17506,0.09944,0.17413,0.15447,0.09067,0.19129,0.17613
0.11454,0.13724,0.13899,0.09823,0.17398,0.17458,0.09944,0.17367,0.15402,0.09069,0.19172,0.1758
0.11452,0.13658,0.1388,0.09821,0.17474,0.1741,0.09944,0.17332,0.15346,0.0907,0.18786,0.17544
0.11453,0.13607,0.13865,0.09819,0.17548,0.17361,0.09944,0.17306,0.15301,0.09073,0.18825,0.17514
0.11451,0.13547,0.13847,0.09816,0.17615,0.17316,0.09944,0.17271,0.15255,0.09073,0.18879,0.17482
0.11451,0.13506,0.13827,0.09813,0.17705,0.17276,0.09944,0.17255,0.15213,0.09077,0.18906,0.17448
0.11429,0.13471,0.13805,0.09811,0.1783,0.17237,0.09944,0.17248,0.15164,0.09079,0.18929,0.17421
0.11418,0.13445,0.13787,0.0981,0.18002,0.17202,0.09944,0.1724,0.15115,0.0908,0.18973,0.17397
0.11418,0.13416,0.13759,0.09807,0.18084,0.1717,0.09944,0.17232,0.15079,0.09082,0.18976,0.17373
0.11416,0.13399,0.13732,0.09805,0.18173,0.17138,0.09944,0.17243,0.15035,0.09081,0.18957,0.17344
0.11408,0.13392,0.13714,0.09804,0.1829,0.17101,0.09944,0.17242,0.14999,0.09082,0.18912,0.17325
0.11387,0.13391,0.13687,0.09804,0.18341,0.17048,0.09944,0.17235,0.14962,0.09081,0.1883,0.17305
0.11387,0.13389,0.13653,0.09802,0.18376,0.17016,0.09944,0.1724,0.14925,0.09082,0.18764,0.17289
0.11385,0.13385,0.13618,0.09799,0.18319,0.16989,0.09944,0.17254,0.14892,0.09083,0.18663,0.17273
0.11385,0.13386,0.13586,0.09799,0.18301,0.1696,0.09944,0.17267,0.14856,0.09084,0.18628,0.17259
0.11382,0.13384,0.13553,0.09799,0.18225,0.16927,0.09944,0.17283,0.14823,0.09083,0.18585,0.17245
0.11379,0.13391,0.13518,0.09795,0.18176,0.16899,0.09944,0.17294,0.14785,0.09085,0.18561,0.17232
0.11379,0.13404,0.1347,0.09794,0.18029,0.16879,0.09944,0.17302,0.14755,0.09084,0.18507,0.17222
0.11373,0.13425,0.13429,0.09794,0.17912,0.16823,0.09944,0.1732,0.14731,0.09085,0.18489,0.1721
0.11373,0.13441,0.13399,0.09792,0.17631,0.16804,0.09944,0.17329,0.14698,0.09086,0.18397,0.1719
0.11373,0.13458,0.13361,0.09792,0.17494,0.16785,0.09944,0.17347,0.14674,0.09086,0.18349,0.17181
0.11372,0.13468,0.13309,0.09792,0.17384,0.16768,0.09944,0.17362,0.14648,0.09087,0.18304,0.17174
0.11368,0.13486,0.13276,0.09791,0.17123,0.16754,0.09944,0.17382,0.14627,0.09086,0.18272,0.17166
0.11365,0.13517,0.13237,0.09791,0.16803,0.16731,0.09944,0.17405,0.1461,0.09086,0.18228,0.1716
0.11363,0.13542,0.13187,0.0979,0.16565,0.16717,0.09944,0.17425,0.14582,0.09087,0.18174,0.17154
0.11362,0.13574,0.13137,0.09789,0.16424,0.16706,0.09944,0.17449,0.14559,0.09087,0.18153,0.17149
0.1136,0.13604,0.13086,0.09789,0.16329,0.16692,0.09944,0.17472,0.14536,0.09086,0.18121,0.17144
0.11358,0.13623,0.13037,0.09789,0.16211,0.16681,0.09944,0.17491,0.14516,0.09086,0.18066,0.17136
0.11358,0.13656,0.12998,0.09789,0.16088,0.16671,0.09944,0.17511,0.14489,0.09084,0.17986,0.17133
0.11357,0.13681,0.12958,0.09789,0.15976,0.16662,0.09944,0.17526,0.14472,0.09084,0.17909,0.17128
0.11357,0.13705,0.12914,0.09789,0.15855,0.16655,0.09944,0.17546,0.14458,0.09084,0.17868,0.17122
0.11356,0.1373,0.12877,0.09788,0.15787,0.16649,0.09944,0.17565,0.14446,0.09084,0.17802,0.17118
0.11353,0.1375,0.12822,0.09788,0.15702,0.1664,0.09944,0.17581,0.14427,0.09084,0.17756,0.17115
0.11351,0.13774,0.12774,0.09788,0.15601,0.16629,0.09944,0.17599,0.14408,0.09084,0.17726,0.17112
0.1135,0.13801,0.12732,0.09787,0.15509,0.16621,0.09944,0.1762,0.14395,0.09084,0.17713,0.1711
0.11347,0.13822,0.12682,0.09787,0.15423,0.16616,0.09944,0.1764,0.14391,0.09084,0.17686,0.17108
0.11346,0.13853,0.12636,0.09787,0.15336,0.16611,0.09944,0.17657,0.14381,0.09084,0.17645,0.17106
0.11342,0.1388,0.12577,0.09787,0.15263,0.16605,0.09944,0.17672,0.14367,0.09084,0.17602,0.17105
0.1134,0.13912,0.12537,0.09787,0.15199,0.166,0.09944,0.17689,0.14358,0.09084,0.17498,0.17103
0.11339,0.13932,0.12499,0.09786,0.15137,0.16596,0.09944,0.17703,0.14346,0.09085,0.17461,0.17101
0.11338,0.1395,0.1246,0.09787,0.1507,0.16592,0.09944,0.1772,0.14335,0.09084,0.17411,0.171
0.11336,0.1397,0.12422,0.09787,0.14995,0.16589,0.09944,0.17736,0.14326,0.09084,0.17368,0.17099
0.11335,0.13989,0.12385,0.09787,0.14904,0.16585,0.09944,0.17749,0.14318,0.09084,0.17321,0.17097
0.11335,0.14009,0.12345,0.09787,0.14844,0.16582,0.09944,0.17762,0.14311,0.09084,0.17282,0.17096
0.11336,0.14036,0.12317,0.09787,0.14785,0.16577,0.09944,0.17771,0.14302,0.09085,0.17254,0.17094
0.11337,0.14056,0.12283,0.09787,0.14715,0.16573,0.09944,0.17785,0.14298,0.09084,0.17218,0.17093
0.11336,0.1408,0.12249,0.09787,0.1465,0.1657,0.09944,0.17797,0.14291,0.09084,0.17152,0.17093
0.11335,0.141,0.1223,0.09787,0.14605,0.16568,0.09944,0.17806,0.14285,0.09077,0.17104,0.17092
0.11335,0.14114,0.12204,0.09787,0.14542,0.16567,0.09944,0.17814,0.14273,0.09077,0.17068,0.17091
0.11335,0.14132,0.12168,0.09787,0.14489,0.16565,0.09944,0.17822,0.14265,0.09077,0.17042,0.17091
0.11334,0.14147,0.12151,0.09787,0.14428,0.16563,0.09944,0.17827,0.14258,0.09077,0.17018,0.1709
0.11333,0.14163,0.12128,0.09787,0.14382,0.16561,0.09944,0.17837,0.14248,0.09077,0.1698,0.1709
0.11331,0.14177,0.12104,0.09787,0.14327,0.1656,0.09944,0.17846,0.1424,0.09077,0.16966,0.17089
0.1133,0.14194,0.12087,0.09787,0.14286,0.16559,0.09944,0.17852,0.14235,0.09077,0.16941,0.17089
0.1133,0.14208,0.12079,0.09787,0.14242,0.16558,0.09944,0.17859,0.14232,0.09077,0.16908,0.17089
0.1133,0.14221,0.12068,0.09787,0.14201,0.16557,0.09944,0.17865,0.14229,0.09077,0.16851,0.17088
0.1133,0.14234,0.12065,0.09787,0.14154,0.16556,0.09944,0.17869,0.14221,0.09077,0.1683,0.17088
0.1133,0.14247,0.12056,0.09787,0.14111,0.16555,0.09944,0.17875,0.14217,0.09077,0.16768,0.17088
0.1133,0.14257,0.12045,0.09787,0.14071,0.16555,0.09944,0.17878,0.14211,0.09077,0.16743,0.17088
0.11329,0.1427,0.12041,0.09787,0.14027,0.16554,0.09944,0.17881,0.14207,0.09077,0.16741,0.17087
0.11329,0.14283,0.12042,0.09787,0.13987,0.16554,0.09944,0.17885,0.14205,0.09077,0.16722,0.17087
0.11329,0.14291,0.12038,0.09787,0.13954,0.16553,0.09944,0.17888,0.14197,0.09077,0.16707,0.17087
0.11329,0.14301,0.12037,0.09787,0.13917,0.16552,0.09944,0.17892,0.14195,0.09077,0.16669,0.17087
0.11328,0.14312,0.1203,0.09787,0.1388,0.16552,0.09944,0.17894,0.14191,0.09077,0.16628,0.17087
0.11328,0.14322,0.12031,0.09787,0.13847,0.16551,0.09944,0.17898,0.14189,0.09077,0.16601,0.17087
0.11328,0.14328,0.12026,0.09787,0.13817,0.16551,0.09944,0.17901,0.1419,0.09077,0.16581,0.17086
0.11328,0.14336,0.1203,0.09788,0.13785,0.16551,0.09944,0.17904,0.14187,0.09077,0.16572,0.17086
0.11328,0.14343,0.12029,0.09788,0.13755,0.1655,0.09944,0.17908,0.14184,0.09077,0.16543,0.17086
0.11328,0.14352,0.12022,0.09788,0.13729,0.16549,0.09944,0.17911,0.14183,0.09077,0.16513,0.17086
0.11328,0.14357,0.12028,0.09788,0.13695,0.16549,0.09944,0.17913,0.14183,0.09077,0.1649,0.17086
0.11328,0.14364,0.12036,0.09788,0.13667,0.16549,0.09944,0.17914,0.14184,0.09077,0.16464,0.17086
0.11328,0.14371,0.12043,0.09788,0.13635,0.16548,0.09944,0.17916,0.14182,0.09077,0.16432,0.17086
0.11328,0.14374,0.12051,0.09788,0.1361,0.16548,0.09944,0.17918,0.14181,0.09077,0.16373,0.17086
0.11328,0.14379,0.12062,0.09788,0.13587,0.16548,0.09944,0.1792,0.1418,0.09077,0.16347,0.17086
0.11328,0.14383,0.12062,0.09788,0.13564,0.16548,0.09944,0.1792,0.14177,0.09077,0.16336,0.17086
0.11328,0.14387,0.12057,0.09788,0.13541,0.16548,0.09944,0.17921,0.14172,0.09077,0.16312,0.17086
0.11328,0.14391,0.12074,0.09788,0.1352,0.16548,0.09944,0.17923,0.14169,0.09077,0.16283,0.17086
0.11328,0.14395,0.12083,0.09788,0.13504,0.16548,0.09944,0.17924,0.14169,0.09077,0.16267,0.17086
0.11328,0.14398,0.12102,0.09788,0.13484,0.16548,0.09944,0.17926,0.14166,0.09077,0.1624,0.17086
0.11328,0.14402,0.12118,0.09788,0.13468,0.16547,0.09944,0.17926,0.14163,0.09077,0.16227,0.17086
0.11328,0.14407,0.12129,0.09788,0.13452,0.16547,0.09944,0.17927,0.14164,0.09077,0.16212,0.17086
0.11328,0.14409,0.12149,0.09788,0.13437,0.16547,0.09944,0.17928,0.14164,0.09077,0.16171,0.17086
0.11328,0.14412,0.12173,0.09788,0.13422,0.16547,0.09944,0.17929,0.14159,0.09077,0.1616,0.17086
0.11328,0.14416,0.12183,0.09788,0.134,0.16547,0.09944,0.17929,0.14159,0.09077,0.16129,0.17086
0.11328,0.14418,0.12191,0.09788,0.13387,0.16547,0.09944,0.17929,0.14157,0.09077,0.16084,0.17086
0.11328,0.14419,0.12206,0.09788,0.13366,0.16547,0.09944,0.1793,0.14155,0.09077,0.16043,0.17086
0.11328,0.14422,0.12226,0.09788,0.13353,0.16547,0.09944,0.17931,0.14151,0.09077,0.16009,0.17086
0.11328,0.14424,0.12229,0.09788,0.13343,0.16547,0.09944,0.17931,0.14148,0.09077,0.15994,0.17086
0.11328,0.14427,0.12238,0.09788,0.13332,0.16546,0.09944,0.17932,0.14148,0.09077,0.15975,0.17086
0.11328,0.1443,0.1225,0.09788,0.13323,0.16546,0.09944,0.17932,0.14147,0.09077,0.15963,0.17086
0.11328,0.14432,0.12262,0.09788,0.13315,0.16546,0.09944,0.17932,0.14149,0.09077,0.15945,0.17086
0.11328,0.14433,0.12269,0.09788,0.13306,0.16546,0.09944,0.17932,0.14147,0.09077,0.15891,0.17086
0.11328,0.14434,0.12276,0.09788,0.13299,0.16547,0.09944,0.17933,0.14147,0.09077,0.15881,0.17086
0.11328,0.14434,0.12287,0.09788,0.13292,0.16547,0.09944,0.17933,0.14147,0.09077,0.15873,0.17086
0.11328,0.14436,0.12294,0.09788,0.13286,0.16547,0.09944,0.17933,0.14145,0.09077,0.15858,0.17086
0.11328,0.14437,0.12303,0.09788,0.13279,0.16547,0.09944,0.17934,0.14142,0.09077,0.15855,0.17086
0.11328,0.14439,0.1231,0.09788,0.13273,0.16546,0.09944,0.17934,0.14138,0.09077,0.15851,0.17086
0.11328,0.1444,0.12316,0.09788,0.13266,0.16546,0.09944,0.17934,0.14136,0.09077,0.15834,0.17086
0.11328,0.1444,0.12316,0.09788,0.1326,0.16546,0.09944,0.17935,0.14134,0.09077,0.15828,0.17086
0.11328,0.14441,0.1232,0.09788,0.13256,0.16546,0.09944,0.17935,0.14133,0.09077,0.15812,0.17086
0.11328,0.14442,0.1232,0.09788,0.13251,0.16546,0.09944,0.17935,0.14135,0.09077,0.15791,0.17086
0.11328,0.14441,0.12319,0.09788,0.13245,0.16546,0.09944,0.17935,0.14134,0.09077,0.15773,0.17086
0.11328,0.14442,0.1232,0.09788,0.13241,0.16546,0.09944,0.17935,0.14133,0.09077,0.15763,0.17086
0.11328,0.14443,0.12317,0.09788,0.13237,0.16546,0.09944,0.17935,0.14131,0.09077,0.15746,0.17086
0.11328,0.14443,0.12314,0.09788,0.1323,0.16546,0.09944,0.17935,0.14129,0.09077,0.15725,0.17086
0.11328,0.14443,0.12309,0.09788,0.13227,0.16546,0.09944,0.17935,0.14128,0.09077,0.15714,0.17086
0.11328,0.14443,0.12306,0.09788,0.13224,0.16546,0.09944,0.17935,0.14129,0.09077,0.15708,0.17086
0.11328,0.14443,0.12305,0.09788,0.1322,0.16546,0.09944,0.17936,0.14126,0.09077,0.15702,0.17086
0.11328,0.14444,0.12297,0.09788,0.13218,0.16546,0.09944,0.17935,0.14125,0.09077,0.15695,0.17086
0.11328,0.14444,0.12298,0.09788,0.13216,0.16546,0.09944,0.17935,0.14124,0.09077,0.15685,0.17086
0.11328,0.14444,0.12294,0.09788,0.13213,0.16546,0.09944,0.17935,0.14123,0.09077,0.15672,0.17086
0.11328,0.14445,0.12291,0.09788,0.13211,0.16546,0.09944,0.17935,0.14122,0.09077,0.15666,0.17086
0.11328,0.14445,0.12291,0.09788,0.13209,0.16546,0.09944,0.17935,0.14122,0.09077,0.15651,0.17086
0.11328,0.14445,0.12287,0.09788,0.13207,0.16546,0.09944,0.17935,0.14121,0.09077,0.15615,0.17086
0.11328,0.14446,0.12285,0.09788,0.13206,0.16546,0.09944,0.17935,0.14118,0.09077,0.15595,0.17086
0.11328,0.14446,0.12282,0.09788,0.13204,0.16546,0.09944,0.17935,0.14115,0.09077,0.15563,0.17086
0.11328,0.14446,0.12279,0.09788,0.13203,0.16546,0.09944,0.17935,0.14114,0.09077,0.15553,0.17086
0.11328,0.14446,0.12277,0.09788,0.13201,0.16546,0.09944,0.17935,0.14112,0.09077,0.15538,0.17086
0.11328,0.14446,0.12276,0.09788,0.132,0.16546,0.09944,0.17935,0.14111,0.09077,0.15521,0.17086
0.11328,0.14446,0.1227,0.09788,0.13199,0.16546,0.09944,0.17935,0.14111,0.09077,0.15511,0.17086
0.11328,0.14446,0.12269,0.09788,0.13194,0.16546,0.09944,0.17935,0.14109,0.09077,0.15496,0.17086
0.11328,0.14446,0.12268,0.09788,0.13193,0.16546,0.09944,0.17935,0.1411,0.09077,0.1549,0.17086
0.11328,0.14447,0.12265,0.09788,0.13192,0.16546,0.09944,0.17935,0.1411,0.09077,0.15475,0.17086
0.11328,0.14447,0.12262,0.09788,0.13192,0.16546,0.09944,0.17935,0.14109,0.09077,0.15457,0.17086
0.11328,0.14447,0.12264,0.09788,0.1319,0.16546,0.09944,0.17935,0.1411,0.09077,0.15447,0.17086
0.11328,0.14447,0.12262,0.09788,0.1319,0.16546,0.09944,0.17935,0.1411,0.09077,0.15433,0.17086
0.11328,0.14447,0.1226,0.09788,0.13189,0.16546,0.09944,0.17935,0.1411,0.09077,0.15418,0.17086
