qb,t5,gpt2,mistralprompt,phiprompt,phifinetune,context + qb,context + t5,context + gpt2,context + mistralprompt,context + phiprompt,context + phifinetune
0.77572,0.13002,0.31724,0.58097,0.06152,0.66208,0.99405,0.26037,0.34162,0.663,0.04555,0.73939
0.77994,0.1363,0.31798,0.58471,0.06281,0.67348,0.99405,0.26758,0.34627,0.66451,0.04636,0.74996
0.7837,0.14289,0.31882,0.5889,0.06403,0.68669,0.99405,0.27527,0.351,0.66601,0.0472,0.76033
0.78663,0.14982,0.31952,0.59244,0.06525,0.69797,0.99405,0.28332,0.35585,0.66734,0.04812,0.77134
0.78916,0.15697,0.32019,0.59555,0.06637,0.70835,0.99405,0.2918,0.36067,0.6686,0.04897,0.78078
0.79185,0.16451,0.32075,0.59889,0.06764,0.71888,0.99405,0.30087,0.36573,0.66995,0.04983,0.79056
0.79742,0.17247,0.3213,0.60238,0.06882,0.72929,0.99405,0.31042,0.37085,0.67107,0.05075,0.79918
0.7996,0.18059,0.32198,0.60514,0.07001,0.7412,0.99405,0.32012,0.37604,0.67217,0.05169,0.81111
0.80154,0.18936,0.32252,0.60914,0.07122,0.75169,0.99406,0.33014,0.38124,0.67331,0.05263,0.81975
0.80341,0.19855,0.32308,0.61181,0.07254,0.76138,0.99406,0.3409,0.38673,0.67435,0.05367,0.82759
0.80531,0.20835,0.32367,0.61534,0.07392,0.77098,0.99406,0.35176,0.39211,0.67529,0.05482,0.83586
0.80765,0.21816,0.32419,0.61813,0.07522,0.78063,0.99406,0.36316,0.39768,0.67627,0.05576,0.84329
0.8097,0.2285,0.32481,0.62059,0.07676,0.78912,0.99406,0.37489,0.40341,0.67731,0.05683,0.85302
0.81117,0.23901,0.32536,0.62293,0.07809,0.79741,0.99406,0.38742,0.40922,0.6782,0.05792,0.8606
0.81266,0.25006,0.32581,0.62533,0.07935,0.80585,0.99406,0.40007,0.41518,0.67907,0.05899,0.86709
0.81377,0.26163,0.32634,0.62754,0.08073,0.81392,0.99406,0.41363,0.42126,0.67984,0.06013,0.87378
0.81472,0.27369,0.32692,0.62946,0.08215,0.82227,0.99406,0.42717,0.4275,0.68075,0.06134,0.88042
0.81563,0.28607,0.32751,0.63168,0.08349,0.82973,0.99406,0.44106,0.43376,0.68151,0.0625,0.88627
0.81652,0.29897,0.32809,0.63338,0.08492,0.83687,0.99406,0.4556,0.44003,0.68224,0.0637,0.89187
0.81749,0.31191,0.3287,0.63531,0.08629,0.84377,0.99406,0.47043,0.4465,0.68297,0.06489,0.89684
0.81822,0.32515,0.32935,0.6371,0.08777,0.85037,0.99406,0.48538,0.45299,0.68379,0.06611,0.90243
0.81903,0.33888,0.32997,0.63879,0.08926,0.85803,0.99406,0.50069,0.4598,0.68487,0.0673,0.90674
0.8197,0.35293,0.33062,0.64037,0.09066,0.86397,0.99406,0.51615,0.46657,0.68561,0.0685,0.912
0.82022,0.3675,0.33127,0.64232,0.09205,0.86966,0.99406,0.53205,0.47338,0.68636,0.0698,0.91616
0.8254,0.38221,0.33201,0.64372,0.09354,0.87571,0.99406,0.54814,0.48013,0.68704,0.07118,0.91998
0.82588,0.39734,0.33272,0.64526,0.09493,0.88089,0.99406,0.56438,0.48721,0.68768,0.0726,0.92367
0.82622,0.41252,0.33343,0.64768,0.0965,0.88632,0.99406,0.5804,0.49426,0.68825,0.07413,0.92741
0.82765,0.42812,0.33412,0.6492,0.09812,0.89127,0.99406,0.59649,0.50148,0.689,0.07575,0.93163
0.82809,0.444,0.33502,0.65046,0.09982,0.89685,0.99406,0.61241,0.50904,0.6895,0.07755,0.93461
0.83195,0.45974,0.33585,0.6515,0.1015,0.90199,0.99406,0.62854,0.51629,0.68993,0.0794,0.93772
0.83295,0.47598,0.33699,0.65256,0.10329,0.90676,0.99406,0.64536,0.5238,0.69048,0.08142,0.94115
0.83322,0.49218,0.33792,0.65359,0.105,0.91117,0.99406,0.66143,0.53115,0.69093,0.08372,0.94428
0.83657,0.50832,0.33895,0.65459,0.10695,0.91511,0.99406,0.6772,0.53886,0.69135,0.08589,0.94723
0.84055,0.52427,0.33997,0.65555,0.10894,0.91878,0.99406,0.69295,0.54654,0.69176,0.0884,0.94947
0.84077,0.54047,0.34105,0.65635,0.11116,0.92242,0.99406,0.70839,0.55417,0.69215,0.09335,0.95179
0.8409,0.55656,0.3422,0.65722,0.11374,0.92605,0.99406,0.72352,0.56223,0.69248,0.09583,0.95381
0.84107,0.57243,0.34336,0.65813,0.11637,0.92936,0.99406,0.73862,0.57019,0.69279,0.09857,0.95584
0.84123,0.58849,0.34468,0.65888,0.11953,0.9324,0.99406,0.75334,0.57787,0.69309,0.10155,0.95799
0.84325,0.60417,0.34618,0.65947,0.12305,0.93522,0.99406,0.76761,0.58558,0.69342,0.10436,0.95971
0.84432,0.61996,0.34763,0.66007,0.12693,0.93778,0.99406,0.78074,0.59365,0.69368,0.10723,0.96137
0.84441,0.63508,0.34929,0.66071,0.13182,0.9402,0.99406,0.79391,0.6013,0.69395,0.11009,0.96297
0.84457,0.65041,0.35107,0.6614,0.13678,0.94255,0.99406,0.80685,0.60896,0.69422,0.1132,0.96483
0.84534,0.66517,0.3529,0.6618,0.14229,0.94513,0.99406,0.81879,0.61675,0.69439,0.11626,0.96609
0.84751,0.67962,0.35492,0.6624,0.14858,0.94868,0.99406,0.83087,0.62464,0.6946,0.11939,0.96737
0.84755,0.6939,0.35709,0.66284,0.15588,0.95102,0.99406,0.84218,0.63231,0.69477,0.12261,0.96845
0.84775,0.70781,0.3593,0.66322,0.16374,0.953,0.99406,0.85288,0.63988,0.69491,0.12618,0.96951
0.84777,0.72075,0.362,0.6635,0.1719,0.95505,0.99406,0.86315,0.64733,0.69504,0.12967,0.97044
0.84806,0.73378,0.3646,0.66379,0.18095,0.95727,0.99406,0.87303,0.65491,0.6952,0.13294,0.97132
0.84845,0.74664,0.36719,0.66426,0.18977,0.95924,0.99406,0.88227,0.66257,0.69533,0.13621,0.97213
0.84846,0.75887,0.37052,0.66453,0.20003,0.96077,0.99406,0.89091,0.67022,0.69542,0.13968,0.97282
0.84904,0.77086,0.37374,0.66473,0.21068,0.96451,0.99406,0.89892,0.6775,0.69552,0.14302,0.97356
0.84905,0.78241,0.37687,0.66503,0.22311,0.96586,0.99406,0.90653,0.68466,0.6956,0.14694,0.97487
0.84914,0.79301,0.38025,0.66519,0.23464,0.96724,0.99406,0.91379,0.69188,0.69567,0.15042,0.97544
0.84951,0.80347,0.3839,0.66539,0.24557,0.9685,0.99406,0.92064,0.69926,0.69571,0.15376,0.9759
0.84996,0.81376,0.3875,0.66551,0.25885,0.96956,0.99406,0.92721,0.70618,0.69579,0.15727,0.97639
0.85047,0.82351,0.39158,0.66571,0.27405,0.9711,0.99406,0.93309,0.71311,0.69584,0.16075,0.97679
0.85073,0.8329,0.39598,0.66585,0.28873,0.9721,0.99406,0.93854,0.71982,0.69595,0.16456,0.97721
0.85083,0.84168,0.40028,0.66597,0.30134,0.97289,0.99406,0.94389,0.72666,0.69599,0.16846,0.97755
0.85099,0.85042,0.40485,0.66614,0.31262,0.97388,0.99406,0.94855,0.7334,0.69601,0.1721,0.97787
0.85115,0.85845,0.40987,0.6663,0.32428,0.97465,0.99406,0.95278,0.73995,0.69604,0.17567,0.97836
0.85116,0.86626,0.41492,0.66639,0.33548,0.97536,0.99406,0.95668,0.74634,0.69622,0.17967,0.97864
0.85121,0.87379,0.42009,0.66651,0.34666,0.976,0.99406,0.96035,0.75257,0.69627,0.18336,0.97894
0.85134,0.88121,0.42513,0.66656,0.35815,0.97654,0.99406,0.96381,0.75872,0.6963,0.18697,0.9793
0.85147,0.88802,0.43039,0.66662,0.36909,0.977,0.99406,0.96705,0.76497,0.69631,0.19069,0.97954
0.85177,0.8946,0.43606,0.66667,0.37997,0.97762,0.99406,0.96982,0.77104,0.69635,0.19402,0.97973
0.85202,0.90081,0.44217,0.66672,0.39086,0.97837,0.99406,0.97245,0.77696,0.69636,0.19713,0.97992
0.85207,0.90679,0.44808,0.66677,0.40101,0.97891,0.99406,0.97508,0.78264,0.69638,0.20028,0.98008
0.8525,0.91215,0.45436,0.66681,0.41108,0.97929,0.99406,0.97731,0.78835,0.69639,0.20358,0.98019
0.85267,0.91744,0.46115,0.66686,0.42131,0.97964,0.99406,0.97941,0.79394,0.6964,0.20676,0.98029
0.85302,0.92249,0.46749,0.66688,0.43085,0.98003,0.99406,0.98134,0.79933,0.69641,0.21006,0.9804
0.85317,0.92714,0.47397,0.6669,0.44019,0.98042,0.99406,0.98312,0.80452,0.69641,0.21411,0.98052
0.85325,0.93185,0.48048,0.66694,0.44929,0.98068,0.99406,0.98468,0.80963,0.69643,0.21708,0.98061
0.85345,0.93623,0.48702,0.66696,0.45831,0.98095,0.99406,0.98609,0.81446,0.69644,0.22035,0.98069
0.85361,0.94019,0.4937,0.66697,0.46727,0.98114,0.99406,0.98748,0.81942,0.69644,0.22338,0.98078
0.8537,0.94411,0.50078,0.66697,0.47631,0.98139,0.99406,0.98867,0.82421,0.69644,0.22615,0.98088
0.85383,0.94753,0.50836,0.66698,0.48418,0.98162,0.99406,0.9896,0.82882,0.69645,0.22943,0.98095
0.85419,0.95082,0.51528,0.66699,0.49186,0.98196,0.99406,0.99056,0.83331,0.69645,0.23229,0.98105
0.85438,0.95399,0.52239,0.66699,0.49956,0.98223,0.99406,0.99141,0.83764,0.69646,0.23517,0.98112
0.85443,0.95711,0.52954,0.667,0.5066,0.98243,0.99406,0.99223,0.84202,0.69646,0.2383,0.98117
0.8545,0.96003,0.53661,0.667,0.51343,0.98256,0.99406,0.99294,0.84607,0.69703,0.24144,0.9812
0.85456,0.96271,0.54392,0.667,0.52011,0.98266,0.99406,0.99356,0.85027,0.69703,0.24421,0.98125
0.85461,0.96513,0.55126,0.66702,0.52667,0.98277,0.99406,0.99414,0.85424,0.69704,0.24711,0.98128
0.85472,0.96735,0.55849,0.66702,0.53316,0.98291,0.99406,0.99472,0.85804,0.69704,0.25007,0.98132
0.85483,0.96959,0.56562,0.66703,0.53887,0.98307,0.99406,0.99524,0.86178,0.69704,0.253,0.98136
0.85502,0.97165,0.57302,0.66704,0.54442,0.98314,0.99406,0.9957,0.86555,0.69704,0.25599,0.98138
0.85506,0.97363,0.5801,0.66704,0.54964,0.98321,0.99406,0.99611,0.86905,0.69704,0.25928,0.98141
0.85514,0.97546,0.58697,0.66705,0.55464,0.9833,0.99406,0.99649,0.8724,0.69704,0.26256,0.98142
0.85522,0.97709,0.59394,0.66705,0.55937,0.98336,0.99406,0.99682,0.87561,0.69704,0.26575,0.98144
0.85522,0.97869,0.60089,0.66706,0.56432,0.98344,0.99406,0.99708,0.87883,0.69704,0.26855,0.98145
0.85524,0.98023,0.60816,0.66706,0.56865,0.98349,0.99406,0.99735,0.88192,0.69704,0.27234,0.98147
0.85524,0.98161,0.6152,0.66707,0.57258,0.98354,0.99406,0.9976,0.88513,0.69704,0.27542,0.98149
0.85528,0.98294,0.62203,0.66707,0.57731,0.98357,0.99406,0.9978,0.88808,0.69704,0.27801,0.9815
0.8553,0.98413,0.62896,0.66707,0.58094,0.9836,0.99406,0.99804,0.89076,0.69704,0.28053,0.98152
0.85531,0.98527,0.63555,0.66707,0.58461,0.98366,0.99406,0.99825,0.89353,0.69704,0.28315,0.98152
0.85532,0.98632,0.64202,0.66707,0.58783,0.9837,0.99406,0.99841,0.89621,0.69704,0.28593,0.98153
0.85539,0.98727,0.64878,0.66707,0.59115,0.98373,0.99406,0.99857,0.89878,0.69704,0.28902,0.98155
0.85539,0.9882,0.65585,0.66707,0.59417,0.98376,0.99406,0.99873,0.90133,0.69704,0.29144,0.98156
0.85539,0.98907,0.66264,0.66707,0.59729,0.98377,0.99406,0.99885,0.90385,0.69704,0.29425,0.98157
0.8554,0.98988,0.66951,0.66708,0.59993,0.9838,0.99406,0.99896,0.90642,0.69704,0.29674,0.98158
0.8554,0.99055,0.67602,0.66708,0.60226,0.98383,0.99406,0.99906,0.90871,0.69704,0.29953,0.98158
0.8554,0.99131,0.6826,0.66708,0.60449,0.9839,0.99406,0.99916,0.91092,0.69704,0.30237,0.98159
0.8554,0.99192,0.68931,0.66708,0.60716,0.98392,0.99406,0.99923,0.91308,0.69704,0.30495,0.9816
0.85541,0.99256,0.69598,0.66708,0.60942,0.98393,0.99406,0.99929,0.91525,0.69704,0.3074,0.9816
0.85541,0.99315,0.70284,0.66708,0.61174,0.98394,0.99406,0.99936,0.91739,0.69704,0.31053,0.9816
0.85541,0.99366,0.70942,0.66708,0.6136,0.98395,0.99406,0.99942,0.91927,0.69704,0.31396,0.9816
0.85542,0.99409,0.71606,0.66708,0.6156,0.98396,0.99406,0.99949,0.92108,0.69704,0.31638,0.9816
0.85542,0.99452,0.72305,0.66708,0.61733,0.98396,0.99406,0.99952,0.92288,0.69704,0.31857,0.98161
0.85542,0.99497,0.73002,0.66708,0.619,0.98397,0.99406,0.99955,0.92454,0.69704,0.32073,0.98161
0.85542,0.99537,0.73667,0.66708,0.62051,0.98398,0.99406,0.9996,0.9263,0.69704,0.32313,0.98161
0.85543,0.99574,0.74375,0.66708,0.62178,0.98399,0.99406,0.99964,0.92791,0.69704,0.32538,0.98161
0.85543,0.99605,0.75028,0.66708,0.62328,0.984,0.99406,0.99969,0.92961,0.69704,0.32756,0.98161
0.85543,0.9964,0.75685,0.66708,0.62466,0.98401,0.99406,0.99973,0.93109,0.69704,0.32963,0.98161
0.85543,0.99664,0.76327,0.66708,0.62576,0.98402,0.99406,0.99975,0.9326,0.69704,0.33152,0.98161
0.85543,0.99688,0.76972,0.66708,0.6269,0.98403,0.99406,0.99979,0.93414,0.69704,0.33391,0.98161
0.85543,0.99708,0.7757,0.66708,0.62797,0.98403,0.99406,0.9998,0.9356,0.69704,0.3357,0.98161
0.85543,0.99733,0.78197,0.66708,0.62943,0.98404,0.99406,0.99982,0.93705,0.69704,0.3377,0.98161
0.85543,0.99754,0.78792,0.66708,0.63039,0.98404,0.99406,0.99984,0.93839,0.69704,0.34009,0.98161
0.85543,0.9977,0.79383,0.66708,0.63174,0.98405,0.99406,0.99986,0.93962,0.69704,0.34262,0.98161
0.85543,0.9979,0.79984,0.66708,0.63266,0.98407,0.99406,0.99986,0.941,0.69704,0.3447,0.98161
0.85543,0.99806,0.80551,0.66708,0.63338,0.98407,0.99406,0.99988,0.94222,0.69704,0.34634,0.98161
0.85543,0.99823,0.81103,0.66708,0.63406,0.98408,0.99406,0.99989,0.9434,0.69704,0.34797,0.98161
0.85543,0.99836,0.8164,0.66708,0.63472,0.98408,0.99406,0.99989,0.94453,0.69704,0.34936,0.98162
0.85543,0.99852,0.82165,0.66708,0.63532,0.98408,0.99406,0.9999,0.94576,0.69704,0.3509,0.98162
0.85543,0.99862,0.82698,0.66708,0.63591,0.98408,0.99406,0.9999,0.94684,0.69704,0.35376,0.98162
0.85543,0.99873,0.83193,0.66708,0.63647,0.98408,0.99406,0.9999,0.94786,0.69704,0.35539,0.98162
0.85543,0.99883,0.83668,0.66708,0.63695,0.98408,0.99406,0.99991,0.94887,0.69704,0.35704,0.98162
0.85543,0.99893,0.84114,0.66708,0.63739,0.98408,0.99406,0.99992,0.94987,0.69704,0.35888,0.98162
0.85543,0.99904,0.84581,0.66708,0.63785,0.98408,0.99406,0.99993,0.9508,0.69704,0.36039,0.98162
0.85543,0.9991,0.84999,0.66708,0.63823,0.98408,0.99406,0.99994,0.95173,0.69704,0.36206,0.98162
0.85543,0.99918,0.85405,0.66708,0.63865,0.98409,0.99406,0.99995,0.95267,0.69704,0.36392,0.98162
0.85543,0.99925,0.85796,0.66708,0.63901,0.98409,0.99406,0.99996,0.95355,0.69704,0.36549,0.98162
0.85543,0.99932,0.86168,0.66708,0.63937,0.98409,0.99406,0.99996,0.95441,0.69704,0.36712,0.98162
0.85543,0.99937,0.86513,0.66708,0.63977,0.98409,0.99406,0.99997,0.95526,0.69704,0.36878,0.98162
0.85543,0.99943,0.8684,0.66708,0.64014,0.98409,0.99406,0.99997,0.95612,0.69704,0.37067,0.98162
0.85543,0.99947,0.87158,0.66708,0.6404,0.98409,0.99406,0.99997,0.95687,0.69704,0.37228,0.98162
0.85543,0.99952,0.87495,0.66708,0.64066,0.98409,0.99406,0.99997,0.95771,0.69704,0.37411,0.98162
0.85543,0.99955,0.87778,0.66708,0.64107,0.98409,0.99406,0.99997,0.95851,0.69704,0.37594,0.98162
0.85543,0.99959,0.88058,0.66708,0.6413,0.98409,0.99406,0.99998,0.95931,0.69704,0.3774,0.98162
0.85543,0.99962,0.88332,0.66708,0.64152,0.98409,0.99406,0.99998,0.96008,0.69704,0.37884,0.98162
0.85543,0.99964,0.88583,0.66708,0.64176,0.98409,0.99406,0.99998,0.96083,0.69704,0.38024,0.98162
0.85543,0.99968,0.88847,0.66708,0.64191,0.98409,0.99406,0.99999,0.96156,0.69704,0.38191,0.98162
0.85543,0.99971,0.89087,0.66708,0.64206,0.9841,0.99406,0.99999,0.96219,0.69704,0.38334,0.98162
0.85543,0.99973,0.89313,0.66708,0.64222,0.9841,0.99406,0.99999,0.96277,0.69704,0.38485,0.98162
0.85543,0.99976,0.89543,0.66708,0.64235,0.9841,0.99406,0.99999,0.96334,0.69704,0.38624,0.98162
0.85543,0.99977,0.8975,0.66708,0.64249,0.9841,0.99406,1.0,0.96393,0.69704,0.38811,0.98162
0.85543,0.99978,0.8995,0.66708,0.6426,0.9841,0.99406,1.0,0.9645,0.69704,0.39031,0.98162
0.85543,0.99979,0.90141,0.66708,0.64269,0.9841,0.99406,1.0,0.96509,0.69704,0.39199,0.98162
0.85543,0.99981,0.90323,0.66708,0.64279,0.9841,0.99406,1.0,0.96568,0.69704,0.394,0.98162
0.85543,0.99982,0.90502,0.66708,0.64289,0.9841,0.99406,1.0,0.9662,0.69704,0.39567,0.98162
0.85543,0.99983,0.90683,0.66708,0.64298,0.9841,0.99406,1.0,0.96677,0.69704,0.39726,0.98162
0.85543,0.99984,0.90843,0.66708,0.64304,0.9841,0.99406,1.0,0.96727,0.69704,0.39873,0.98162
0.85543,0.99984,0.91018,0.66708,0.64312,0.9841,0.99406,1.0,0.96779,0.69704,0.40027,0.98162
0.85543,0.99984,0.91173,0.66708,0.64336,0.9841,0.99406,1.0,0.96829,0.69704,0.40192,0.98162
0.85543,0.99985,0.91333,0.66708,0.64341,0.9841,0.99406,1.0,0.96876,0.69704,0.40312,0.98162
0.85543,0.99986,0.91503,0.66708,0.64347,0.9841,0.99406,1.0,0.96922,0.69704,0.40432,0.98162
0.85543,0.99987,0.91652,0.66708,0.64352,0.9841,0.99406,1.0,0.96962,0.69704,0.4056,0.98162
0.85543,0.99987,0.91793,0.66708,0.64358,0.9841,0.99406,1.0,0.97004,0.69704,0.40686,0.98162
0.85543,0.99988,0.9195,0.66708,0.64363,0.9841,0.99406,1.0,0.97042,0.69704,0.40813,0.98162
0.85543,0.99989,0.92094,0.66708,0.64365,0.9841,0.99406,1.0,0.97084,0.69704,0.40937,0.98162
0.85543,0.99989,0.9224,0.66708,0.64368,0.9841,0.99406,1.0,0.97126,0.69704,0.4105,0.98162
